time,x,y,z,gx,gy,gz,barometer
4.636,0.93,-0.65,0.55,0.20,0.89,0.35,1007.42
4.725,0.46,-0.56,0.56,-0.06,4.81,2.38,1007.39
4.818,0.32,-0.59,0.61,-0.42,0.62,0.38,1007.42
4.91,0.28,-0.54,0.63,0.98,0.72,0.37,1007.39
5.012,0.11,-0.56,0.72,0.04,0.30,0.12,1007.50
5.091,0.04,-0.51,0.66,-0.03,-0.34,-0.26,1007.39
5.205,-0.01,-0.54,0.57,-1.07,0.09,-0.06,1007.41
5.249,0.20,-0.61,0.70,-1.41,-0.93,-1.20,1007.37
5.358,0.37,-0.52,0.64,0.15,-2.50,-0.85,1007.50
5.437,0.80,-0.59,0.53,-0.12,-1.74,0.38,1007.39
5.504,0.81,-0.56,0.53,-0.69,-0.68,0.24,1007.50
5.632,0.74,-0.56,0.51,0.16,0.04,-0.06,1007.36
5.727,0.89,-0.72,0.57,0.06,3.07,2.14,1007.44
5.819,0.73,-0.70,0.66,-0.07,2.98,0.75,1007.39
5.906,0.29,-0.60,0.69,0.72,1.27,0.82,1007.44
6.001,0.29,-0.60,0.69,0.33,1.01,0.39,1007.44
6.086,0.07,-0.52,0.71,-0.02,-0.77,-0.36,1007.49
6.173,0.12,-0.61,0.72,-0.03,-0.90,0.21,1007.38
6.253,0.49,-0.74,0.51,-0.54,-2.85,-2.15,1007.46
6.35,0.21,-0.56,0.51,0.61,-2.49,-3.07,1007.53
6.429,0.42,-0.53,0.52,-0.11,-2.29,-1.70,1007.46
6.429,0.42,-0.53,0.52,-0.11,-2.29,-1.70,1007.46
6.709,0.71,-0.62,0.48,-0.11,-2.29,-1.70,1007.46
6.723,0.79,-0.60,0.50,-0.12,0.14,-0.14,1007.52
6.798,0.98,-0.73,0.57,0.08,1.80,1.72,1007.43
6.915,0.58,-0.63,0.64,-0.55,1.21,0.15,1007.44
7.024,0.33,-0.62,0.65,-1.35,0.77,0.64,1007.52
7.107,0.28,-0.60,0.69,0.19,0.47,0.12,1007.43
7.218,0.14,-0.60,0.70,-0.02,-0.31,-0.21,1007.44
7.241,0.11,-0.54,0.78,0.07,-1.84,-0.84,1007.28
7.35,0.15,-0.73,0.75,-0.89,-1.17,-1.74,1007.41
7.444,0.39,-0.65,0.58,0.75,-1.96,-1.24,1007.48
7.553,0.60,-0.54,0.55,0.60,-1.46,-0.39,1007.47
7.629,0.80,-0.61,0.49,-0.99,-0.76,0.19,1007.47
7.723,0.76,-0.57,0.50,0.08,0.23,-0.11,1007.43
7.817,0.78,-0.57,0.47,0.10,1.38,1.43,1007.47
7.909,0.78,-0.70,0.56,-0.43,1.86,0.87,1007.45
8.018,0.42,-0.61,0.59,1.90,3.31,1.47,1007.25
8.087,0.41,-0.64,0.61,1.26,1.48,0.61,1007.38
8.198,0.31,-0.61,0.66,0.24,0.99,0.09,1007.49
8.3,0.05,-0.55,0.65,0.32,0.26,0.08,1007.42
8.355,0.09,-0.62,0.60,0.03,-2.09,0.55,1007.42
8.443,0.57,-0.85,0.42,-1.82,-3.67,-2.48,1007.48
8.559,0.52,-0.60,0.53,0.67,-1.75,-2.07,1007.55
8.636,0.62,-0.55,0.49,-0.17,-1.30,-0.31,1007.51
8.723,0.78,-0.68,0.48,-0.95,-0.40,0.36,1007.51
8.723,0.78,-0.68,0.48,-0.95,-0.40,0.36,1007.51
9.031,0.78,-0.68,0.48,-0.95,-0.40,0.36,1007.42
9.031,0.78,-0.68,0.48,-0.95,-0.40,0.36,1007.42
9.116,0.40,-0.62,0.51,-0.20,0.45,0.67,1007.42
9.181,0.25,-0.68,0.62,0.83,0.42,0.44,1007.43
9.265,0.22,-0.69,0.62,-0.16,-0.19,0.38,1007.45
9.35,0.20,-0.67,0.56,-0.29,-1.87,-1.99,1007.47
9.446,0.60,-0.63,0.48,0.32,-2.46,-2.99,1007.47
9.543,0.81,-0.71,0.45,-0.40,-1.38,-0.45,1007.37
9.65,0.78,-0.62,0.45,-0.02,-0.34,0.05,1007.50
9.713,0.75,-0.60,0.44,-0.06,0.05,-0.11,1007.37
9.839,0.78,-0.57,0.40,0.12,0.22,0.29,1007.35
9.884,1.04,-0.74,0.48,-0.01,4.02,2.63,1007.52
9.983,0.46,-0.57,0.57,0.20,3.32,1.15,1007.49
10.083,0.41,-0.62,0.67,0.49,0.92,0.54,1007.44
10.182,0.38,-0.61,0.66,0.22,0.79,0.47,1007.37
10.283,0.11,-0.59,0.69,0.03,-1.29,-1.17,1007.34
10.357,-0.02,-0.49,0.56,0.36,-3.43,-2.84,1007.39
10.463,0.57,-0.58,0.73,-0.41,-0.75,1.83,1007.44
10.561,0.55,-0.63,0.52,-1.50,-1.66,-0.54,1007.32
10.646,0.74,-0.60,0.43,-0.81,-1.54,-1.14,1007.38
10.739,0.79,-0.61,0.45,0.55,-0.55,0.01,1007.40
10.845,0.77,-0.57,0.44,-0.18,-0.34,0.07,1007.31
10.878,0.75,-0.58,0.44,0.55,-0.05,-0.02,1007.31
10.962,1.01,-0.70,0.51,0.02,0.16,0.02,1007.47
10.962,1.01,-0.70,0.51,0.02,0.16,0.02,1007.47
11.22,1.01,-0.70,0.51,0.20,3.46,2.80,1007.47
11.247,0.24,-0.63,0.68,0.57,0.95,0.24,1007.43
11.321,0.13,-0.59,0.65,-0.07,0.29,-0.18,1007.48
11.438,0.09,-0.56,0.53,-0.29,-3.28,-1.59,1007.35
11.564,0.34,-0.81,0.65,-0.88,0.70,2.27,1007.40
11.626,0.55,-0.54,0.50,1.38,-1.63,-2.26,1007.40
11.684,0.66,-0.56,0.47,-0.41,-1.39,-0.35,1007.41
11.841,0.79,-0.58,0.42,-0.17,-0.04,-0.17,1007.46
11.883,0.76,-0.57,0.43,-0.02,0.04,-0.10,1007.47
12.02,1.05,-0.81,0.52,-0.10,1.05,0.80,1007.43
12.098,0.52,-0.46,0.45,1.88,3.38,1.84,1007.46
12.156,0.54,-0.61,0.61,-1.03,0.61,0.46,1007.47
12.278,0.30,-0.66,0.61,1.24,1.13,0.58,1007.34
12.351,0.25,-0.66,0.61,-0.11,-0.49,-0.08,1007.38
12.449,0.30,-0.55,0.59,-0.18,-1.84,-0.93,1007.40
12.568,0.62,-0.81,0.51,-0.22,-2.87,-1.64,1007.36
12.636,0.61,-0.62,0.50,1.53,-1.25,-1.28,1007.39
12.751,0.73,-0.58,0.45,-0.55,-1.18,-0.30,1007.41
12.836,0.81,-0.59,0.45,0.09,0.09,-0.05,1007.38
12.884,0.77,-0.57,0.43,0.08,0.21,-0.00,1007.38
12.984,0.87,-0.62,0.39,0.05,0.42,0.41,1007.49
13.084,0.71,-0.58,0.43,0.17,2.12,0.71,1007.44
13.183,0.42,-0.64,0.56,0.86,1.66,1.20,1007.50
13.188,0.42,-0.64,0.56,0.86,1.66,1.20,1007.35
13.475,0.42,-0.64,0.56,-0.35,0.77,0.60,1007.35
13.475,0.42,-0.64,0.56,-0.35,0.77,0.60,1007.35
13.538,0.35,-0.79,0.60,-0.35,-2.35,-0.35,1007.45
13.648,0.63,-0.67,0.81,0.74,-0.79,-0.06,1007.51
13.743,0.51,-0.60,0.45,-2.19,-1.79,-1.22,1007.46
13.837,0.74,-0.60,0.42,-0.17,-1.29,-0.66,1007.45
13.915,0.85,-0.67,0.39,-0.51,-0.16,0.11,1007.51
13.984,0.76,-0.57,0.41,0.23,0.00,-0.08,1007.40
14.125,0.95,-0.68,0.49,-0.18,3.66,1.90,1007.44
14.179,0.52,-0.44,0.51,1.70,3.30,1.24,1007.52
14.273,0.38,-0.59,0.47,-1.62,-0.25,0.64,1007.46
14.356,0.47,-0.66,0.57,-0.17,0.83,0.50,1007.66
14.451,0.26,-0.65,0.67,-0.04,0.34,0.14,1007.45
14.56,0.26,-0.65,0.67,0.10,0.11,0.19,1007.48
14.638,0.18,-0.54,0.56,0.09,-2.27,-0.99,1007.51
14.725,0.51,-0.69,0.51,-1.31,-1.06,-0.94,1007.42
14.838,0.63,-0.51,0.54,1.21,-1.10,-2.28,1007.44
14.884,0.73,-0.59,0.46,-0.48,-1.23,0.09,1007.41
14.986,0.81,-0.56,0.45,-0.31,-0.60,0.27,1007.45
15.09,0.77,-0.57,0.46,0.02,0.15,0.08,1007.44
15.186,0.76,-0.68,0.54,0.05,3.38,2.07,1007.54
15.254,0.46,-0.59,0.62,0.10,2.17,0.45,1007.50
15.358,0.34,-0.59,0.54,0.04,0.85,0.49,1007.54
15.471,0.36,-0.62,0.59,0.25,0.66,0.28,1007.54
15.477,0.30,-0.62,0.66,0.25,0.66,0.28,1007.47
15.74,0.30,-0.62,0.66,0.36,0.38,0.12,1007.47
15.74,0.30,-0.62,0.66,0.36,0.38,0.12,1007.47
15.836,0.80,-0.59,0.48,-0.75,-2.56,-1.14,1007.47
15.903,0.85,-0.60,0.47,-0.43,-0.10,-0.03,1007.47
15.988,0.76,-0.57,0.43,0.25,0.14,-0.23,1007.50
16.084,0.77,-0.57,0.42,0.11,0.12,0.04,1007.50
16.179,0.82,-0.56,0.40,0.08,1.30,0.56,1007.50
16.277,0.58,-0.49,0.37,0.13,3.42,2.29,1007.52
16.35,0.46,-0.54,0.60,0.15,1.63,0.54,1007.48
16.455,0.38,-0.66,0.64,0.15,1.63,0.54,1007.48
16.547,0.19,-0.57,0.65,0.41,0.81,0.36,1007.56
16.647,0.09,-0.53,0.62,-0.11,-2.22,-0.85,1007.50
16.751,0.32,-0.65,0.55,-0.31,-2.23,-0.06,1007.83
16.832,0.68,-0.56,0.52,0.51,-1.92,-1.52,1007.53
16.884,0.89,-0.67,0.47,-0.73,-0.37,0.19,1007.48
16.989,0.76,-0.56,0.44,0.19,0.11,-0.07,1007.42
17.084,0.74,-0.58,0.43,0.02,0.10,0.04,1007.50
17.181,0.82,-0.61,0.41,0.03,2.37,1.29,1007.53
17.286,0.90,-0.79,0.57,0.10,1.94,0.30,1007.57
17.353,0.42,-0.55,0.51,-0.47,1.51,0.92,1007.51
17.449,0.33,-0.50,0.60,0.19,1.26,0.52,1007.52
17.541,0.11,-0.57,0.69,-0.10,0.45,0.07,1007.49
17.644,0.07,-0.56,0.73,0.09,-0.58,0.19,1007.42
17.74,0.31,-0.73,0.62,-1.45,-1.44,-0.21,1007.52
17.74,0.31,-0.73,0.62,-1.45,-1.44,-0.21,1007.52
18.01,0.31,-0.73,0.62,-1.45,-1.44,-0.21,1007.55
18.01,0.31,-0.73,0.62,-1.45,-1.44,-0.21,1007.55
18.089,0.78,-0.57,0.45,-0.14,0.02,-0.23,1007.55
18.198,0.74,-0.60,0.44,-0.06,0.04,0.01,1007.50
18.288,1.00,-0.65,0.48,0.11,0.23,0.16,1007.50
18.355,0.65,-0.58,0.43,0.97,3.30,1.18,1007.40
18.455,0.47,-0.64,0.53,-0.69,1.42,0.83,1007.49
18.567,0.41,-0.56,0.54,1.20,1.44,0.54,1007.54
18.617,0.22,-0.60,0.68,0.27,0.19,0.14,1007.46
18.754,0.16,-0.58,0.67,0.02,-0.98,-0.18,1007.57
18.791,0.33,-0.70,0.60,-0.16,-2.08,0.52,1007.47
18.884,0.60,-0.81,0.64,-0.14,-1.00,-0.50,1007.46
19.005,0.55,-0.58,0.49,0.69,-1.45,-2.04,1007.59
19.085,0.82,-0.64,0.42,0.24,-1.35,-0.63,1007.48
19.176,0.89,-0.69,0.43,-0.45,0.18,0.14,1007.47
19.288,0.74,-0.58,0.46,0.22,0.03,-0.11,1007.49
19.391,0.96,-0.66,0.49,-0.24,-0.14,0.01,1007.44
19.485,0.63,-0.67,0.54,0.06,0.91,0.43,1007.45
19.543,0.49,-0.62,0.57,0.04,0.92,0.92,1007.48
19.638,0.50,-0.67,0.54,-0.20,0.10,0.76,1007.57
19.729,0.43,-0.66,0.61,-0.05,0.01,0.29,1007.56
19.817,0.42,-0.64,0.61,0.45,0.38,0.07,1007.60
19.91,0.40,-0.65,0.63,0.02,-0.10,-0.13,1007.52
19.982,0.39,-0.69,0.61,0.46,0.13,0.18,1007.55
19.982,0.39,-0.69,0.61,0.46,0.13,0.18,1007.55
20.251,0.38,-0.67,0.62,0.46,0.13,0.18,1007.55
20.261,0.43,-0.69,0.63,-0.20,0.09,0.07,1007.56
20.351,0.38,-0.67,0.62,-0.00,-0.12,-0.01,1007.47
20.419,0.42,-0.67,0.64,0.06,-0.04,0.01,1007.44
20.568,0.41,-0.70,0.63,0.04,-0.12,-0.05,1007.61
20.63,0.40,-0.69,0.64,-0.23,-0.26,-0.04,1007.40
20.747,0.39,-0.66,0.65,0.38,-0.02,-0.03,1007.50
