time,x,y,z,gx,gy,gz,barometer
16.989,0.76,-0.56,0.44,0.19,0.11,-0.07,1007.42
17.084,0.74,-0.58,0.43,0.02,0.10,0.04,1007.50
17.204,0.90,-0.79,0.57,0.03,2.37,1.29,1007.53
17.288,0.54,-0.57,0.48,2.50,2.31,1.16,1007.57
17.39,0.33,-0.50,0.60,-0.47,1.51,0.92,1007.52
17.485,0.29,-0.61,0.68,-0.10,0.45,0.07,1007.43
17.589,0.07,-0.56,0.73,0.09,-0.58,0.19,1007.49
17.696,0.22,-0.70,0.68,-1.45,-1.44,-0.21,1007.52
17.74,0.31,-0.73,0.62,-1.45,-1.44,-0.21,1007.52
18.01,0.31,-0.73,0.62,-1.45,-1.44,-0.21,1007.55
18.01,0.31,-0.73,0.62,-1.45,-1.44,-0.21,1007.55
18.09,0.78,-0.57,0.45,-0.14,0.02,-0.23,1007.50
18.201,0.74,-0.60,0.44,-0.06,0.04,0.01,1007.52
18.299,1.00,-0.65,0.48,0.15,3.13,1.40,1007.40
18.394,0.47,-0.64,0.53,0.97,3.30,1.18,1007.49
18.484,0.41,-0.56,0.54,1.20,1.44,0.54,1007.47
18.591,0.22,-0.60,0.68,-0.19,0.62,0.31,1007.46
18.685,0.16,-0.58,0.67,0.02,-0.98,-0.18,1007.53
18.791,0.33,-0.70,0.60,-0.16,-2.08,0.52,1007.47
18.884,0.60,-0.81,0.64,-0.14,-1.00,-0.50,1007.46
19.005,0.55,-0.58,0.49,0.69,-1.45,-2.04,1007.59
19.085,0.82,-0.64,0.42,0.24,-1.35,-0.63,1007.48
19.192,0.74,-0.56,0.44,-0.45,0.18,0.14,1007.47
19.292,0.74,-0.58,0.46,-0.24,-0.14,0.01,1007.55
19.397,0.55,-0.48,0.40,0.19,3.28,1.97,1007.44
19.497,0.63,-0.67,0.54,0.04,0.92,0.92,1007.48
19.592,0.50,-0.67,0.54,0.44,0.49,0.34,1007.57
19.71,0.48,-0.65,0.57,-0.05,0.01,0.29,1007.56
19.793,0.42,-0.64,0.61,-0.03,0.02,0.18,1007.60
19.894,0.40,-0.65,0.63,0.02,-0.10,-0.13,1007.48
19.982,0.39,-0.69,0.61,0.46,0.13,0.18,1007.55
19.982,0.39,-0.69,0.61,0.46,0.13,0.18,1007.55
20.251,0.38,-0.67,0.62,0.46,0.13,0.18,1007.55
20.284,0.43,-0.69,0.63,-0.06,0.09,0.05,1007.56
20.415,0.42,-0.67,0.64,-0.00,-0.12,-0.01,1007.47
20.498,0.39,-0.67,0.64,0.04,-0.12,-0.05,1007.61
20.599,0.40,-0.69,0.64,0.13,0.17,-0.12,1007.48
20.686,0.40,-0.67,0.65,0.38,-0.02,-0.03,1007.50
