time,x,y,z,gx,gy,gz,barometer
3.368,0.08,-1.17,0.74,2.79,2.37,1.02,1007.26
3.505,0.26,-0.82,0.52,-0.37,1.75,4.86,1007.39
3.608,1.02,-0.98,0.68,0.07,2.31,3.89,1007.30
3.708,1.36,-0.72,0.72,0.86,2.00,3.21,1007.41
3.722,1.53,-0.13,0.34,-0.99,-0.07,-0.13,1007.41
4.07,1.53,-0.13,0.34,-0.99,-0.07,-0.13,1007.27
4.07,1.53,-0.13,0.34,-0.99,-0.07,-0.13,1007.27
4.098,0.32,-0.54,0.77,-0.02,-0.01,-0.16,1007.46
4.189,0.29,-0.53,0.81,-0.00,-0.15,-0.39,1007.30
4.307,0.27,-0.58,0.80,-0.28,-1.54,-0.76,1007.42
4.421,0.34,-0.56,0.91,-0.07,-2.84,-1.46,1007.31
4.509,1.20,-1.13,1.22,-1.50,0.28,-5.41,1007.36
4.565,0.39,-1.56,1.00,-2.28,0.80,-0.69,1007.37
4.683,0.09,-0.62,0.72,1.47,2.52,2.31,1007.44
4.818,0.78,-0.63,1.10,-1.48,3.98,3.13,1007.45
4.91,1.52,-0.29,1.12,-1.50,2.80,2.15,1007.43
4.95,1.76,0.11,0.59,-0.06,0.80,1.14,1007.36
5.1,0.43,-0.58,-0.26,0.36,3.89,1.43,1007.52
5.22,0.21,-0.61,0.40,4.21,0.96,0.18,1007.43
5.299,0.27,-0.56,0.75,0.09,0.10,-0.23,1007.35
5.417,0.29,-0.54,0.79,0.04,-0.06,-0.37,1007.38
5.515,0.29,-0.53,0.82,-0.06,-1.17,-0.69,1007.43
5.602,0.33,-0.55,0.84,-0.12,-2.94,-1.41,1007.39
5.722,0.75,-0.74,0.68,-2.04,1.52,-4.68,1007.44
5.817,0.50,-1.54,0.86,-2.82,1.80,-0.60,1007.51
5.863,0.06,-0.72,0.53,3.07,3.09,2.79,1007.48
6.001,1.26,-0.52,1.01,-1.83,2.59,3.70,1007.32
6.001,1.26,-0.52,1.01,-1.83,2.59,3.70,1007.32
6.358,1.26,-0.52,1.01,-1.83,2.59,3.70,1007.41
6.358,1.26,-0.52,1.01,-1.83,2.59,3.70,1007.41
6.418,0.35,-0.52,0.75,0.14,-0.10,0.14,1007.43
6.49,0.33,-0.53,0.74,-0.17,-0.02,0.02,1007.38
6.625,0.32,-0.53,0.75,-0.04,0.27,-0.28,1007.51
6.735,0.33,-0.63,0.78,-0.07,0.05,-0.08,1007.43
6.77,0.30,-0.60,0.73,-0.19,-1.93,-1.51,1007.44
6.906,0.52,-0.59,0.59,-3.60,4.55,-4.18,1007.46
6.986,0.34,-0.59,0.67,-4.42,2.81,-3.72,1007.45
7.068,0.30,-0.23,1.07,-0.96,2.10,-2.51,1007.42
7.202,0.26,-0.41,1.04,-1.23,1.93,-2.02,1007.26
7.299,0.39,-0.39,0.70,-0.78,1.89,-2.25,1007.36
7.422,0.72,-0.53,0.45,-0.74,0.90,-2.23,1007.41
7.47,0.04,-1.24,0.90,-0.68,-0.55,-1.78,1007.43
7.566,0.44,-0.73,1.20,3.68,-0.68,-0.34,1007.42
7.68,0.34,-0.56,0.81,0.96,0.11,-0.06,1007.45
7.829,0.30,-0.55,0.77,0.07,0.16,-0.11,1007.42
7.926,0.29,-0.54,0.77,0.05,0.10,-0.17,1007.40
7.966,0.28,-0.54,0.81,0.07,-0.49,-0.74,1007.38
8.1,0.28,-0.59,0.82,0.07,-0.49,-0.74,1007.37
8.2,0.56,-0.89,0.83,-1.38,1.03,-3.90,1007.52
8.265,0.47,-1.44,1.03,-2.56,0.73,-0.08,1007.22
8.265,0.47,-1.44,1.03,-2.56,0.73,-0.08,1007.22
8.629,0.02,-0.96,0.46,-2.56,0.73,-0.08,1007.22
8.629,0.02,-0.96,0.46,-2.56,0.73,-0.08,1007.22
8.705,1.32,-0.23,0.60,1.22,1.06,0.09,1007.36
8.816,1.03,-0.44,0.52,-0.04,0.25,-5.09,1007.41
8.921,0.83,-0.67,-0.08,1.31,-0.38,-0.04,1007.44
9.022,0.37,-0.66,0.70,0.29,-0.03,-0.03,1007.47
9.065,0.33,-0.58,0.75,0.12,0.00,-0.21,1007.48
9.199,0.36,-0.51,0.74,0.03,-0.35,-0.52,1007.45
9.299,0.42,-0.52,0.75,-0.09,-0.57,-0.63,1007.48
9.409,0.48,-0.76,0.93,-0.26,-4.33,-1.92,1007.44
9.499,0.01,-1.41,0.99,-4.09,-0.67,-0.90,1007.57
9.6,-0.08,-1.13,0.27,5.26,2.31,1.33,1007.47
9.693,0.52,-1.29,0.04,1.49,1.02,4.07,1007.34
9.802,1.24,-1.15,0.66,-0.05,1.70,2.92,1007.37
9.899,1.24,-0.41,0.75,-1.31,0.57,-1.72,1007.33
10.001,1.08,-0.28,0.61,0.76,0.20,-1.51,1007.35
10.076,1.35,-0.37,0.07,-1.08,-2.59,-1.15,1007.41
10.22,0.48,-0.59,0.82,-0.94,0.13,-0.07,1007.47
10.27,0.34,-0.53,0.77,0.07,-0.00,-0.08,1007.41
10.368,0.31,-0.52,0.77,0.03,0.02,-0.16,1007.37
10.491,0.31,-0.51,0.78,0.09,0.01,-0.33,1007.41
10.51,0.31,-0.51,0.78,0.06,-0.20,-0.26,1007.41
10.847,0.28,-0.56,0.86,0.06,-0.20,-0.26,1007.41
10.847,0.28,-0.56,0.86,0.06,-0.20,-0.26,1007.41
10.921,-0.17,-0.73,0.66,-0.25,0.54,2.43,1007.30
11.017,0.97,-0.87,1.10,-1.53,2.46,4.36,1007.48
11.099,1.34,-0.54,1.14,1.03,0.89,1.22,1007.41
11.195,1.72,0.13,0.46,-0.75,-0.82,-1.57,1007.29
11.299,0.55,-0.51,0.52,3.53,0.02,-0.36,1007.41
11.402,0.31,-0.51,0.77,0.42,0.22,-0.15,1007.31
11.499,0.31,-0.51,0.78,0.05,0.06,-0.14,1007.36
11.592,0.31,-0.52,0.78,0.04,0.02,-0.28,1007.32
11.702,0.31,-0.51,0.79,-0.02,-0.22,-0.39,1007.50
11.806,0.36,-0.63,0.88,-0.13,-1.95,-1.13,1007.35
11.903,0.66,-0.84,0.85,-1.18,0.00,-3.26,1007.48
12.007,0.01,-1.21,0.52,-2.31,2.74,-0.65,1007.41
12.104,0.06,-0.81,0.50,2.05,1.53,1.94,1007.41
12.207,0.75,-0.80,0.81,-0.89,2.57,4.20,1007.46
12.301,1.30,-0.61,1.10,-0.58,2.12,2.30,1007.37
12.407,1.62,0.21,0.61,-1.32,0.20,-2.60,1007.41
12.499,0.90,-0.30,0.29,6.10,-0.24,-0.64,1007.35
12.604,0.90,-0.30,0.29,6.10,-0.24,-0.64,1007.44
12.705,0.34,-0.53,0.77,0.17,-0.09,0.08,1007.45
12.785,0.32,-0.51,0.77,0.04,0.10,-0.12,1007.43
12.785,0.32,-0.51,0.77,0.04,0.10,-0.12,1007.43
13.143,0.32,-0.51,0.77,0.04,0.10,-0.12,1007.47
13.143,0.32,-0.51,0.77,0.04,0.10,-0.12,1007.47
13.229,0.39,-0.59,0.66,-3.91,4.25,-3.49,1007.57
13.302,0.30,-0.39,0.77,-4.84,3.71,-3.20,1007.53
13.409,0.09,-0.52,0.83,-1.36,2.41,-2.28,1007.40
13.501,0.23,-0.51,0.95,-1.43,2.51,-1.11,1007.36
13.568,0.36,-0.43,0.89,-0.85,2.37,-2.14,1007.37
13.708,0.14,-1.26,0.77,-0.53,-2.29,-2.03,1007.41
13.784,0.53,-0.60,0.80,1.41,-0.19,-0.80,1007.46
13.904,0.34,-0.57,0.78,0.34,-0.06,-0.04,1007.36
13.983,0.34,-0.53,0.78,0.07,-0.00,-0.02,1007.37
14.11,0.34,-0.51,0.77,0.13,0.15,-0.22,1007.52
14.19,0.32,-0.52,0.77,0.04,0.19,-0.32,1007.44
14.299,0.31,-0.53,0.83,0.01,-1.16,-0.83,1007.40
14.4,0.34,-0.55,0.89,-0.17,-3.06,-1.65,1007.61
14.49,1.26,-1.37,0.87,-0.49,-5.37,-2.09,1007.38
14.602,1.26,-1.37,0.87,-2.69,1.45,-5.71,1007.37
14.699,-0.10,-0.74,0.63,-1.44,2.55,4.36,1007.56
14.769,0.57,-0.84,1.03,-1.81,2.32,4.91,1007.51
14.899,1.80,-0.37,0.49,1.03,-0.62,-0.62,1007.43
14.973,1.30,-0.45,0.18,0.68,1.17,-4.34,1007.46
15.053,0.30,-0.60,0.19,0.68,1.17,-4.34,1007.36
15.053,0.30,-0.60,0.19,0.68,1.17,-4.34,1007.36
15.4,0.30,-0.60,0.19,2.38,2.06,-1.06,1007.36
15.4,0.30,-0.60,0.19,2.38,2.06,-1.06,1007.36
15.499,0.46,-0.49,0.78,-0.14,-2.26,-1.06,1007.30
15.599,0.44,-0.58,0.89,-0.14,-2.26,-1.06,1007.40
15.699,-0.15,-1.12,0.97,-4.85,1.83,-0.67,1007.38
15.806,-0.19,-0.92,0.51,4.12,2.24,2.31,1007.47
15.9,0.75,-1.09,0.29,1.40,1.76,5.24,1007.46
15.965,0.92,-1.14,0.43,-0.61,1.16,3.80,1007.36
16.131,0.92,-1.14,0.43,-0.61,1.16,3.80,1007.42
16.176,1.49,-0.15,0.41,-0.70,-0.92,-1.91,1007.42
16.319,0.52,-0.30,0.65,-0.05,1.58,0.31,1007.35
16.405,0.40,-0.44,0.75,-0.53,0.02,-0.07,1007.47
16.506,0.34,-0.50,0.77,0.07,0.07,-0.18,1007.42
16.615,0.32,-0.49,0.81,0.06,0.05,-0.23,1007.46
16.699,0.32,-0.49,0.81,-0.01,-0.39,-0.36,1007.30
16.804,0.50,-0.52,0.71,-0.04,-0.97,-0.62,1007.22
16.899,1.26,-0.93,0.55,-2.64,5.15,-4.24,1007.45
16.999,-0.05,-1.22,0.68,-7.93,0.54,-1.24,1007.43
17.102,-0.06,-0.78,0.65,-2.85,1.83,3.94,1007.37
17.2,0.45,-0.77,0.99,-1.47,2.93,4.08,1007.55
17.29,1.37,-0.53,1.00,-1.67,2.16,2.32,1007.50
17.29,1.37,-0.53,1.00,-1.67,2.16,2.32,1007.50
17.663,1.37,-0.53,1.00,0.52,-0.01,1.75,1007.50
17.663,1.37,-0.53,1.00,0.52,-0.01,1.75,1007.50
17.695,0.33,-0.50,0.77,0.15,-0.01,-0.08,1007.49
17.817,0.36,-0.49,0.79,0.01,-0.24,-0.24,1007.44
17.926,0.43,-0.45,0.64,0.01,-0.63,-0.43,1007.39
17.98,0.46,-0.47,0.69,-0.17,-1.85,-0.98,1007.47
18.139,1.17,-0.71,0.54,-0.29,-3.89,-1.88,1007.59
18.2,0.31,-1.35,1.00,-4.70,1.87,-2.14,1007.41
18.315,0.05,-0.79,0.45,3.81,2.84,0.64,1007.44
18.435,0.30,-0.66,0.62,-1.16,2.31,3.12,1007.46
18.492,1.03,-0.53,0.96,-1.59,1.47,3.05,1007.49
18.571,1.19,-0.08,0.86,-0.04,1.65,-1.27,1007.36
18.715,1.22,0.02,0.74,-0.81,0.60,-2.36,1007.52
18.827,0.35,-0.21,0.90,3.54,0.12,-0.23,1007.41
18.925,0.38,-0.28,0.87,0.31,0.12,-0.14,1007.47
18.953,0.37,-0.47,0.78,0.15,0.07,-0.01,1007.48
19.1,0.36,-0.49,0.77,-0.00,0.13,-0.12,1007.40
19.204,0.35,-0.48,0.78,-0.00,0.09,-0.12,1007.33
19.318,0.33,-0.48,0.78,0.03,-0.16,-0.08,1007.35
19.434,0.35,-0.57,0.79,-0.04,-0.85,-0.97,1007.28
19.542,0.54,-0.63,0.52,-0.36,0.10,-2.43,1007.46
19.568,0.42,-0.72,0.48,-2.17,3.37,-3.31,1007.38
19.568,0.42,-0.72,0.48,-2.17,3.37,-3.31,1007.38
19.986,0.42,-0.72,0.48,-4.70,3.65,-3.83,1007.38
19.986,0.42,-0.72,0.48,-4.70,3.65,-3.83,1007.38
20.0,0.33,-0.53,0.74,-1.43,2.20,-2.30,1007.26
20.093,0.37,-0.49,0.73,2.37,0.74,-0.49,1007.38
20.21,0.40,-0.59,0.70,0.19,0.09,-0.03,1007.23
20.32,0.34,-0.51,0.63,0.09,-0.09,0.07,1007.26
20.43,0.36,-0.51,0.67,-0.00,-0.05,-0.17,1007.34
20.526,0.40,-0.57,0.75,0.15,-0.20,-0.22,1007.41
20.568,0.39,-0.49,0.73,0.15,-0.15,-0.09,1007.38
20.688,0.34,-0.53,0.84,0.10,-0.63,-0.34,1007.40
20.778,0.42,-0.52,0.87,-0.60,-3.49,-1.65,1007.39
20.916,-0.22,-0.86,0.50,-2.89,1.32,-2.50,1007.38
21.03,-0.10,-0.81,0.60,-0.21,0.38,2.78,1007.38
21.089,0.63,-0.95,0.81,-0.18,1.70,3.42,1007.32
21.19,0.83,-0.83,0.74,-0.27,0.66,1.07,1007.40
21.288,1.14,-0.22,0.45,0.96,0.39,0.56,1007.39
21.409,0.52,-0.44,0.84,-1.44,-0.14,-0.41,1007.42
21.47,0.44,-0.03,0.38,2.75,-2.94,0.87,1007.45
21.573,0.29,-0.51,0.60,0.03,-0.06,0.23,1007.39
21.73,0.33,-0.52,0.71,-0.04,0.08,0.22,1007.35
21.778,0.36,-0.54,0.77,0.10,-0.12,-0.14,1007.41
21.853,0.36,-0.54,0.77,0.10,-0.12,-0.14,1007.33
21.853,0.36,-0.54,0.77,0.10,-0.12,-0.14,1007.33
22.16,0.34,-0.55,0.73,0.10,-0.12,-0.14,1007.33
22.175,0.47,-0.73,0.81,-2.04,0.01,-1.91,1007.42
22.312,0.22,-0.48,0.48,0.81,-1.05,-1.08,1007.40
22.427,-0.09,-0.58,0.39,0.53,0.24,2.30,1007.39
22.49,0.48,-0.99,0.63,-0.24,0.92,2.77,1007.43
22.59,0.58,-1.02,0.60,0.24,0.68,2.48,1007.54
22.691,0.82,-0.43,0.80,-0.31,0.26,0.89,1007.44
22.806,0.87,-0.33,0.76,-0.44,-0.90,0.14,1007.45
22.902,0.17,-0.53,0.21,3.36,-1.51,0.63,1007.48
22.975,0.13,-0.61,0.49,1.21,-0.35,-0.25,1007.36
23.091,0.35,-0.58,0.73,0.42,-0.09,-0.11,1007.39
23.18,0.36,-0.53,0.76,-0.00,0.00,-0.02,1007.47
23.306,0.34,-0.52,0.77,0.06,-0.04,-0.01,1007.37
23.372,0.36,-0.51,0.77,0.03,0.01,0.06,1007.36
23.499,0.37,-0.50,0.77,-0.02,0.06,0.14,1007.32
23.586,0.40,-0.79,0.82,0.28,-0.70,-2.32,1007.48
23.692,-0.04,-1.10,0.58,-0.81,3.80,-2.05,1007.40
23.787,-0.27,-0.80,0.63,2.13,0.40,1.53,1007.40
23.892,0.10,-0.87,0.51,-1.25,0.50,2.53,1007.38
24.002,0.72,-0.85,0.68,-0.22,1.42,2.52,1007.40
24.06,0.75,-0.47,0.82,-0.32,1.50,1.71,1007.18
24.06,0.75,-0.47,0.82,-0.32,1.50,1.71,1007.18
24.41,0.95,-0.46,0.80,-0.32,1.50,1.71,1007.18
24.41,0.95,-0.46,0.80,-0.32,1.50,1.71,1007.18
24.5,0.35,-0.57,0.76,1.08,-0.35,-0.24,1007.36
24.57,0.36,-0.53,0.75,0.31,0.04,-0.42,1007.45
24.7,0.43,-0.50,0.74,0.22,-0.15,-0.14,1007.36
24.765,0.36,-0.54,0.72,-0.04,0.20,0.02,1007.40
24.922,0.31,-0.88,0.83,-0.04,0.20,0.02,1007.40
24.988,-0.76,-1.45,1.00,-8.12,-1.31,-0.85,1007.41
25.061,-0.67,-0.98,0.96,2.73,2.08,3.07,1007.40
25.194,0.53,-1.00,0.66,-0.07,1.20,2.27,1007.41
25.25,0.99,-0.61,0.80,-0.09,0.89,1.64,1007.44
25.4,-0.46,-1.20,1.34,-1.44,-0.34,-0.99,1007.48
25.506,0.28,-0.70,0.81,2.26,-0.76,-0.79,1007.36
25.569,0.30,-0.65,0.74,0.90,-0.15,-0.30,1007.25
25.71,0.34,-0.56,0.76,0.53,-0.21,-0.32,1007.54
25.81,0.39,-0.49,0.78,0.23,0.00,-0.06,1007.37
25.912,0.50,-0.50,0.92,0.23,0.00,-0.06,1007.37
26.022,0.46,-0.73,0.64,-0.18,-0.05,-0.22,1007.52
26.124,0.36,-0.63,1.03,-0.56,-3.39,-2.90,1007.44
26.192,-0.06,-0.79,0.40,1.62,-0.47,-0.42,1007.44
26.299,0.16,-0.83,0.51,1.40,0.99,2.39,1007.40
26.305,0.16,-0.83,0.51,-1.34,0.78,3.10,1007.42
26.654,0.47,-0.94,0.57,-1.34,0.78,3.10,1007.42
26.654,0.47,-0.94,0.57,-1.34,0.78,3.10,1007.42
26.715,1.03,-0.70,0.86,0.16,-1.25,-1.20,1007.55
26.777,0.38,-0.75,0.79,0.95,-1.97,-1.12,1007.43
26.92,0.40,-0.54,0.72,1.73,-0.39,-0.23,1007.49
27.012,0.39,-0.49,0.77,0.46,-0.13,-0.23,1007.51
27.101,0.38,-0.60,0.74,0.15,-0.06,0.05,1007.51
27.171,0.40,-0.56,0.74,0.07,-0.03,-0.10,1007.39
27.316,0.36,-0.72,0.78,0.19,-0.06,-0.12,1007.33
27.405,0.36,-0.72,0.78,0.16,-0.65,-0.68,1007.58
27.498,0.09,-1.16,1.14,-3.16,4.98,-2.62,1007.46
27.567,0.10,-0.69,0.48,1.13,3.37,-1.12,1007.42
27.696,0.24,-0.63,0.77,-3.78,1.39,-1.31,1007.50
27.814,0.33,-0.50,0.83,-1.74,1.17,-0.99,1007.39
27.906,0.42,-0.46,1.17,1.47,-0.11,-0.33,1007.48
27.99,0.31,-0.67,0.90,1.42,0.04,0.16,1007.40
28.112,0.29,-0.53,0.84,0.53,-0.16,-0.27,1007.31
28.197,0.42,-0.47,0.79,0.22,-0.09,0.04,1007.52
28.299,0.41,-0.49,0.77,-0.02,-0.05,0.04,1007.52
28.44,0.37,-0.50,0.77,-0.02,-0.05,0.04,1007.52
28.506,0.40,-0.53,0.74,-0.06,0.70,-0.59,1007.57
28.57,0.46,-0.48,0.69,-0.55,1.01,-0.98,1007.42
28.57,0.46,-0.48,0.69,-0.55,1.01,-0.98,1007.42
28.933,0.46,-0.48,0.69,-0.55,1.01,-0.98,1007.47
28.933,0.46,-0.48,0.69,-0.55,1.01,-0.98,1007.47
28.986,0.35,-0.56,0.72,0.05,0.10,-0.13,1007.38
29.112,0.36,-0.50,0.75,0.07,0.16,-0.03,1007.54
29.234,0.36,-0.52,0.75,0.06,0.06,-0.14,1007.57
29.302,0.35,-0.51,0.77,0.06,-0.06,0.03,1007.46
29.405,0.36,-0.51,0.78,0.05,-0.35,0.11,1007.48
29.506,0.35,-0.50,0.75,-0.05,-0.05,-0.03,1007.46
29.598,0.36,-0.50,0.75,0.01,0.04,0.02,1007.44
29.699,0.36,-0.50,0.77,0.07,0.27,-0.01,1007.46
29.803,0.36,-0.50,0.75,-0.08,0.33,-0.01,1007.51
