time,x,y,z,gx,gy,gz,barometer
3.512,0.12,-0.54,0.64,1.40,0.80,-0.39,1007.53
3.582,0.12,-0.54,0.64,1.40,0.80,-0.39,1007.49
3.631,0.17,-0.45,0.72,0.86,1.14,-1.75,1007.37
3.706,0.04,-0.43,0.61,1.46,-0.98,-2.38,1007.45
3.749,0.33,-0.42,0.95,2.35,-0.31,0.65,1007.46
3.77,0.24,-0.65,0.70,-0.90,-1.21,-0.17,1007.46
3.856,0.24,-0.65,0.70,-0.90,-1.21,-0.17,1007.47
3.89,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.45
3.89,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.45
3.89,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.45
4.206,0.40,-0.39,0.77,1.34,-1.21,-1.79,1007.45
4.206,0.40,-0.39,0.77,1.34,-1.21,-1.79,1007.45
4.206,0.40,-0.39,0.77,1.34,-1.21,-1.79,1007.45
4.208,0.40,-0.39,0.77,0.33,-1.54,0.16,1007.32
4.26,0.80,-0.61,0.62,-0.58,-0.69,1.16,1007.43
4.321,0.68,-0.78,0.58,-0.92,1.90,2.80,1007.44
4.371,0.56,-0.57,0.52,-0.92,1.90,2.80,1007.44
4.441,0.32,-0.71,0.66,1.12,2.17,1.21,1007.37
4.449,0.32,-0.71,0.66,0.61,1.03,1.04,1007.54
4.539,0.25,-0.65,0.70,0.61,1.03,1.04,1007.54
4.573,0.17,-0.65,0.69,1.13,0.64,0.21,1007.50
4.657,0.09,-0.62,0.69,1.13,0.64,0.21,1007.31
4.694,0.16,-0.58,0.74,0.52,0.42,-0.19,1007.43
4.748,0.16,-0.58,0.74,1.02,0.37,-0.72,1007.45
4.799,0.03,-0.52,0.66,1.19,0.21,-0.94,1007.57
4.856,0.02,-0.46,0.70,1.19,0.21,-0.94,1007.57
4.897,0.02,-0.46,0.70,1.87,-0.31,-2.06,1007.48
4.947,0.19,-0.45,0.76,1.87,-0.31,-2.06,1007.46
4.965,0.33,-0.33,0.77,1.21,-1.75,-1.98,1007.46
5.051,0.39,-0.41,0.72,1.35,-2.19,0.69,1007.53
5.079,0.39,-0.41,0.72,1.35,-2.19,0.69,1007.57
5.151,0.51,-0.49,0.63,-1.20,-3.10,0.94,1007.58
5.245,0.74,-0.58,0.59,-0.88,-2.17,0.84,1007.45
5.249,0.80,-0.61,0.59,-1.39,-0.45,0.55,1007.45
5.344,0.80,-0.61,0.59,-1.39,-0.45,0.55,1007.45
5.373,0.79,-0.71,0.55,-0.49,1.16,1.55,1007.58
5.445,0.73,-0.76,0.70,-0.79,2.44,2.84,1007.45
5.449,0.44,-0.63,0.59,0.10,1.38,1.96,1007.45
5.527,0.44,-0.63,0.59,-1.02,0.52,1.07,1007.45
5.569,0.22,-0.58,0.71,1.33,1.92,0.27,1007.38
5.661,0.22,-0.58,0.71,0.27,0.62,-0.11,1007.38
5.667,0.19,-0.63,0.69,0.27,0.62,-0.11,1007.39
5.756,0.14,-0.60,0.70,0.54,0.61,-1.14,1007.44
5.785,0.10,-0.60,0.72,1.30,0.65,-1.07,1007.51
5.844,0.10,-0.60,0.72,0.91,-0.51,-1.85,1007.51
5.915,0.01,-0.49,0.69,1.37,-2.07,-2.99,1007.39
5.963,0.11,-0.48,0.74,1.36,-2.13,-0.77,1007.41
5.989,0.43,-0.48,0.70,1.36,-2.13,-0.77,1007.37
6.079,0.43,-0.48,0.70,-0.56,-2.17,0.34,1007.37
6.108,0.56,-0.56,0.61,-0.63,-1.73,0.43,1007.31
6.133,0.62,-0.58,0.57,-0.63,-1.73,0.43,1007.46
6.133,0.62,-0.58,0.57,-0.63,-1.73,0.43,1007.46
6.133,0.62,-0.58,0.57,-0.63,-1.73,0.43,1007.46
6.397,0.62,-0.58,0.57,-0.95,-1.23,0.75,1007.46
6.397,0.62,-0.58,0.57,-0.95,-1.23,0.75,1007.46
6.407,0.72,-0.80,0.58,-0.09,1.83,2.42,1007.44
6.479,0.47,-0.73,0.50,1.18,1.61,1.53,1007.39
6.516,0.38,-0.70,0.57,-0.63,2.19,-0.12,1007.39
6.566,0.19,-0.67,0.59,1.23,0.74,0.18,1007.37
6.566,0.19,-0.67,0.59,1.23,0.74,0.18,1007.37
6.707,0.19,-0.67,0.59,1.23,0.74,0.18,1007.39
6.722,0.07,-0.60,0.72,1.26,1.03,-1.12,1007.35
6.774,0.09,-0.54,0.75,1.34,0.44,-1.40,1007.46
6.869,0.09,-0.54,0.75,1.34,0.44,-1.40,1007.30
6.876,0.02,-0.49,0.66,1.50,-0.10,-1.51,1007.30
6.915,0.10,-0.35,0.70,1.24,-2.36,-3.53,1007.35
6.995,0.46,-0.50,0.66,1.71,-3.28,-0.44,1007.41
7.071,0.46,-0.50,0.66,-0.70,-3.12,0.87,1007.41
7.1,0.60,-0.59,0.60,-0.82,-1.34,0.62,1007.44
7.168,0.73,-0.57,0.63,-0.76,-0.68,0.31,1007.38
7.185,0.71,-0.63,0.58,-0.76,-0.68,0.31,1007.43
7.249,0.70,-0.68,0.55,-0.56,0.11,0.10,1007.41
7.34,0.70,-0.68,0.55,-0.38,-0.71,1.90,1007.41
7.37,0.67,-0.66,0.51,-0.41,2.33,3.56,1007.41
7.393,0.80,-0.85,0.73,-0.41,2.33,3.56,1007.44
7.465,0.62,-0.59,0.68,-0.68,2.19,1.40,1007.38
7.5,0.23,-0.62,0.60,1.21,0.64,1.15,1007.38
7.567,0.27,-0.65,0.64,-0.09,0.49,0.47,1007.44
7.653,0.27,-0.65,0.64,0.20,0.19,-0.07,1007.38
7.672,0.25,-0.63,0.67,0.20,0.19,-0.07,1007.34
7.739,0.21,-0.65,0.65,0.46,0.38,-0.36,1007.45
7.767,0.17,-0.65,0.69,0.58,0.33,-0.79,1007.45
7.868,0.17,-0.65,0.69,0.58,0.33,-0.79,1007.52
7.896,0.12,-0.56,0.65,1.11,0.21,-2.03,1007.36
7.903,0.18,-0.59,0.67,1.56,-0.91,-2.96,1007.36
7.99,0.40,-0.48,0.75,1.58,-1.40,-2.36,1007.34
8.063,0.40,-0.48,0.75,1.18,-1.42,-0.23,1007.38
8.101,0.56,-0.65,0.53,-1.00,-1.97,0.49,1007.47
8.159,0.56,-0.65,0.53,-1.00,-1.97,0.49,1007.35
8.168,0.67,-0.64,0.50,-0.70,-1.94,1.34,1007.35
8.262,0.67,-0.64,0.50,-0.70,-1.94,1.34,1007.39
8.302,0.77,-0.67,0.52,-0.71,-0.54,1.17,1007.36
8.367,0.77,-0.67,0.52,-0.74,2.15,3.51,1007.36
8.374,0.83,-0.90,0.67,-0.74,2.15,3.51,1007.44
8.374,0.83,-0.90,0.67,-0.74,2.15,3.51,1007.44
8.656,0.83,-0.90,0.67,0.23,2.35,0.99,1007.44
8.656,0.83,-0.90,0.67,0.23,2.35,0.99,1007.44
8.656,0.83,-0.90,0.67,0.23,2.35,0.99,1007.44
8.667,0.26,-0.63,0.63,0.97,0.30,-0.02,1007.29
8.747,0.23,-0.59,0.62,0.75,0.08,-0.76,1007.29
8.795,0.23,-0.59,0.62,0.88,-0.63,-1.62,1007.36
8.855,0.16,-0.57,0.57,0.87,-1.58,-2.96,1007.40
8.896,0.24,-0.62,0.49,0.40,-2.43,-2.64,1007.32
8.956,0.53,-0.60,0.50,0.40,-2.43,-2.64,1007.32
8.999,0.68,-0.71,0.47,0.28,-1.71,-0.68,1007.39
9.047,0.73,-0.75,0.50,-1.01,-0.73,0.55,1007.39
9.096,0.73,-0.75,0.50,-0.07,-0.22,0.55,1007.45
9.143,0.66,-0.70,0.47,-0.07,-0.22,0.55,1007.53
9.21,0.64,-0.73,0.40,-0.45,-1.72,2.39,1007.39
9.287,0.64,-0.73,0.40,-0.49,-0.90,1.16,1007.39
9.316,0.87,-0.85,0.59,-0.75,2.16,2.34,1007.34
9.363,0.87,-0.85,0.59,-0.75,2.16,2.34,1007.46
9.436,0.45,-0.84,0.47,0.80,3.38,0.65,1007.39
9.441,0.22,-0.73,0.56,1.95,0.67,1.90,1007.39
9.441,0.22,-0.73,0.56,1.95,0.67,1.90,1007.39
9.614,0.22,-0.73,0.56,1.95,0.67,1.90,1007.46
9.627,0.32,-0.70,0.67,0.92,0.66,0.06,1007.31
9.658,0.09,-0.62,0.70,0.39,0.14,-0.53,1007.39
9.714,0.07,-0.60,0.66,1.16,-0.10,-0.41,1007.42
9.775,0.12,-0.67,0.59,0.93,-0.11,-0.64,1007.41
9.879,0.12,-0.67,0.59,0.72,-0.62,-1.66,1007.41
9.886,0.13,-0.52,0.55,0.72,-0.62,-1.66,1007.47
9.918,0.37,-0.59,0.62,1.35,-1.87,-3.97,1007.44
9.996,0.37,-0.59,0.62,0.73,-1.19,-1.83,1007.44
10.047,0.53,-0.56,0.70,0.34,-1.57,0.20,1007.41
10.096,0.51,-0.65,0.58,-1.04,-2.24,0.77,1007.31
10.161,0.56,-0.64,0.56,-1.04,-2.24,0.77,1007.31
10.193,0.71,-0.61,0.57,-0.87,-2.08,1.31,1007.38
10.26,0.71,-0.61,0.57,-1.22,-0.26,2.29,1007.38
10.296,0.97,-0.82,0.68,-1.13,2.97,2.99,1007.35
10.363,0.82,-0.91,0.57,-1.13,2.97,2.99,1007.38
10.401,0.45,-0.71,0.45,1.99,2.25,1.18,1007.36
10.469,0.43,-0.76,0.59,-0.71,-0.15,1.42,1007.28
10.542,0.36,-0.68,0.60,0.14,1.15,0.21,1007.28
10.563,0.36,-0.68,0.60,0.37,0.75,0.03,1007.41
10.609,0.26,-0.68,0.66,0.37,0.75,0.03,1007.36
10.684,0.26,-0.68,0.66,1.00,0.96,-0.59,1007.36
10.688,0.16,-0.59,0.74,1.00,0.96,-0.59,1007.36
10.688,0.16,-0.59,0.74,1.00,0.96,-0.59,1007.36
10.688,0.16,-0.59,0.74,1.00,0.96,-0.59,1007.36
11.027,0.16,-0.59,0.74,1.00,0.96,-0.59,1007.50
11.027,0.16,-0.59,0.74,1.00,0.96,-0.59,1007.50
11.027,0.16,-0.59,0.74,1.00,0.96,-0.59,1007.50
11.046,0.33,-0.65,0.51,0.99,-2.23,-1.82,1007.46
11.051,0.68,-0.73,0.50,-0.36,-2.88,-0.56,1007.26
11.155,0.68,-0.73,0.50,-1.63,-1.20,0.87,1007.26
11.193,0.76,-0.72,0.51,-0.15,-0.02,0.79,1007.33
11.257,0.76,-0.72,0.51,-0.37,0.65,2.66,1007.52
11.325,0.81,-0.79,0.56,-1.06,2.20,3.27,1007.52
11.393,0.67,-0.66,0.61,0.52,1.58,1.56,1007.53
11.43,0.43,-0.72,0.67,-0.84,0.64,0.73,1007.45
11.5,0.38,-0.68,0.61,-0.84,0.64,0.73,1007.45
11.526,0.28,-0.72,0.65,1.69,0.90,0.58,1007.31
11.605,0.28,-0.72,0.65,0.38,0.30,0.01,1007.44
11.633,0.19,-0.63,0.67,0.88,0.30,-0.66,1007.45
11.694,0.17,-0.60,0.64,0.88,0.30,-0.66,1007.40
11.729,0.09,-0.52,0.45,1.30,-0.12,-0.93,1007.20
11.782,0.09,-0.52,0.45,1.05,-2.50,-3.32,1007.20
11.83,0.48,-0.65,0.51,0.01,-0.82,-1.67,1007.44
11.887,0.38,-0.75,0.57,0.01,-0.82,-1.67,1007.38
11.92,0.61,-0.60,0.56,0.50,-2.07,-2.14,1007.38
11.98,0.56,-0.79,0.51,0.49,-1.04,-0.70,1007.43
12.03,0.56,-0.79,0.51,-0.57,-1.54,-0.05,1007.40
12.093,0.67,-0.75,0.50,-0.57,-1.54,-0.05,1007.30
12.182,0.70,-0.73,0.53,-0.69,-1.39,0.73,1007.40
12.219,0.86,-0.76,0.62,-0.75,-0.68,0.89,1007.47
12.265,0.86,-0.76,0.62,-0.37,2.76,4.55,1007.47
12.316,0.51,-0.67,0.59,-0.21,1.24,0.41,1007.43
12.316,0.51,-0.67,0.59,-0.21,1.24,0.41,1007.43
12.415,0.51,-0.67,0.59,1.69,0.96,1.72,1007.38
12.446,0.37,-0.71,0.62,-1.31,0.78,0.99,1007.42
12.512,0.37,-0.71,0.62,0.54,0.97,0.31,1007.34
12.593,0.35,-0.75,0.62,0.90,0.93,-0.18,1007.34
12.63,0.18,-0.73,0.68,1.31,0.19,-0.44,1007.39
12.696,0.18,-0.73,0.68,1.31,0.19,-0.44,1007.39
12.715,0.09,-0.61,0.64,1.24,0.36,-0.58,1007.40
12.802,0.09,-0.61,0.64,1.17,-0.62,-1.21,1007.40
12.83,0.24,-0.58,0.62,0.99,-1.11,-2.09,1007.35
12.901,0.19,-0.52,0.60,0.99,-1.11,-2.09,1007.35
12.926,0.45,-0.47,0.72,1.49,-1.86,-3.49,1007.45
12.926,0.45,-0.47,0.72,1.49,-1.86,-3.49,1007.45
13.124,0.45,-0.47,0.72,1.49,-1.86,-3.49,1007.45
13.124,0.45,-0.47,0.72,1.49,-1.86,-3.49,1007.45
13.163,0.75,-0.64,0.55,-0.92,-0.72,0.72,1007.41
13.217,0.75,-0.64,0.55,-0.92,-0.72,0.72,1007.41
13.249,0.78,-0.75,0.61,-0.79,0.80,1.97,1007.26
13.313,0.59,-0.65,0.58,-0.78,2.14,2.68,1007.33
13.339,0.59,-0.65,0.58,-0.78,2.14,2.68,1007.36
13.412,0.50,-0.73,0.57,0.21,1.44,2.22,1007.42
13.489,0.34,-0.62,0.77,-0.89,1.60,0.84,1007.42
13.523,0.21,-0.69,0.65,1.50,1.03,0.58,1007.51
13.549,0.21,-0.69,0.65,1.50,1.03,0.58,1007.48
13.629,0.17,-0.56,0.72,-0.15,0.56,0.04,1007.39
13.693,0.17,-0.58,0.71,1.12,0.55,-0.51,1007.42
13.714,0.08,-0.54,0.71,1.17,0.27,-1.18,1007.42
13.786,0.08,-0.54,0.71,1.17,0.27,-1.18,1007.45
13.792,0.10,-0.55,0.59,1.68,0.21,-1.23,1007.45
13.892,0.10,-0.55,0.59,1.68,0.21,-1.23,1007.48
13.914,0.48,-0.51,0.76,1.35,-1.93,-2.23,1007.40
13.999,0.48,-0.51,0.76,0.75,-1.72,0.33,1007.40
14.03,0.51,-0.62,0.61,-1.20,-2.22,0.35,1007.30
14.1,0.51,-0.62,0.61,-1.20,-2.22,0.35,1007.33
14.117,0.72,-0.65,0.54,-0.75,-1.80,1.15,1007.33
14.198,0.87,-0.65,0.62,-1.29,-0.92,1.01,1007.51
14.23,0.87,-0.65,0.62,-0.62,1.88,4.12,1007.51
14.302,0.78,-0.89,0.75,-1.16,1.59,1.37,1007.40
14.385,0.51,-0.62,0.67,2.67,1.67,1.32,1007.38
14.39,0.29,-0.73,0.56,2.67,1.67,1.32,1007.38
14.467,0.29,-0.73,0.56,-1.47,1.09,0.59,1007.38
14.519,0.19,-0.63,0.66,1.48,1.38,-0.07,1007.47
14.592,0.19,-0.63,0.66,1.17,0.86,-0.79,1007.40
14.63,0.08,-0.57,0.69,1.77,0.48,-0.50,1007.43
14.697,0.05,-0.53,0.71,1.77,0.48,-0.50,1007.43
14.719,-0.04,-0.47,0.59,1.11,-0.16,-1.52,1007.52
14.807,-0.04,-0.47,0.59,1.66,-1.18,-3.73,1007.61
14.83,0.29,-0.47,0.75,2.03,-1.47,-1.36,1007.36
14.893,0.35,-0.47,0.68,2.03,-1.47,-1.36,1007.36
14.949,0.41,-0.53,0.62,0.66,-2.62,0.57,1007.39
14.99,0.55,-0.54,0.58,-1.03,-3.53,1.04,1007.39
15.019,0.55,-0.54,0.58,-1.03,-3.53,1.04,1007.46
15.093,0.82,-0.64,0.56,-1.18,-2.72,0.96,1007.40
15.121,0.82,-0.70,0.51,-1.47,0.09,0.20,1007.40
15.187,0.82,-0.70,0.51,-0.20,0.83,0.35,1007.45
15.187,0.82,-0.70,0.51,-0.20,0.83,0.35,1007.45
15.414,0.73,-0.66,0.50,-0.20,0.83,0.35,1007.45
15.414,0.73,-0.66,0.50,-0.20,0.83,0.35,1007.45
15.414,0.73,-0.66,0.50,-0.20,0.83,0.35,1007.45
15.45,0.30,-0.68,0.57,-0.00,0.19,1.01,1007.34
15.517,0.35,-0.72,0.60,0.51,0.95,0.33,1007.38
15.599,0.35,-0.72,0.60,0.48,1.09,-0.45,1007.38
15.63,0.19,-0.66,0.67,1.51,0.66,-0.77,1007.33
15.7,0.19,-0.66,0.67,1.51,0.66,-0.77,1007.41
15.727,-0.03,-0.56,0.65,1.53,0.24,-0.93,1007.32
15.814,-0.03,-0.56,0.65,1.22,-1.42,-2.81,1007.32
15.833,0.20,-0.51,0.66,1.49,-1.13,-2.80,1007.37
15.888,0.37,-0.52,0.85,1.49,-1.13,-2.80,1007.25
15.93,0.41,-0.48,0.69,1.41,-0.78,-0.89,1007.41
15.963,0.41,-0.48,0.69,0.02,-2.31,0.47,1007.41
16.04,0.48,-0.57,0.55,-0.79,-2.85,0.81,1007.30
16.098,0.58,-0.56,0.54,-0.79,-2.85,0.81,1007.43
16.139,0.76,-0.65,0.51,-1.15,-1.77,0.85,1007.42
16.231,0.84,-0.69,0.57,-1.33,-0.73,0.71,1007.42
16.251,0.76,-0.76,0.57,-0.62,0.99,1.70,1007.47
16.305,0.76,-0.76,0.57,-0.61,2.50,2.98,1007.42
16.349,0.57,-0.72,0.69,-0.61,2.50,2.98,1007.42
16.419,0.34,-0.64,0.72,0.30,2.43,1.90,1007.54
16.452,0.37,-0.72,0.67,-0.73,1.20,0.96,1007.54
16.518,0.29,-0.72,0.65,1.20,1.27,0.35,1007.43
16.518,0.29,-0.72,0.65,1.20,1.27,0.35,1007.43
16.62,0.29,-0.72,0.65,1.20,1.27,0.35,1007.41
16.674,0.08,-0.57,0.65,1.18,0.52,-0.88,1007.39
16.741,0.08,-0.57,0.65,1.41,0.35,-1.16,1007.39
16.769,0.04,-0.54,0.57,1.56,-0.30,-2.28,1007.41
16.83,0.15,-0.62,0.66,1.36,-1.31,-2.10,1007.41
16.885,0.20,-0.49,0.67,1.36,-1.31,-2.10,1007.36
16.93,0.44,-0.54,0.77,1.67,-1.80,-1.36,1007.41
16.963,0.44,-0.54,0.77,0.31,-1.44,0.23,1007.41
17.045,0.46,-0.53,0.72,-0.72,-2.29,0.39,1007.45
17.107,0.55,-0.56,0.61,-0.84,-2.20,0.69,1007.44
17.163,0.77,-0.70,0.57,-1.24,-0.26,1.60,1007.49
17.222,0.77,-0.70,0.57,-1.24,-0.26,1.60,1007.45
17.258,0.71,-0.74,0.62,-0.86,1.05,1.94,1007.45
17.304,0.71,-0.74,0.62,-0.73,1.47,1.91,1007.43
17.363,0.62,-0.80,0.59,0.24,1.99,1.63,1007.40
17.429,0.31,-0.65,0.71,0.24,1.99,1.63,1007.40
17.434,0.31,-0.65,0.71,-0.05,2.48,1.11,1007.40
17.434,0.31,-0.65,0.71,-0.05,2.48,1.11,1007.40
17.434,0.31,-0.65,0.71,-0.05,2.48,1.11,1007.40
17.714,0.27,-0.64,0.72,-0.05,2.48,1.11,1007.40
17.714,0.27,-0.64,0.72,-0.05,2.48,1.11,1007.40
17.726,0.03,-0.46,0.71,1.15,0.09,-0.40,1007.44
17.794,0.03,-0.46,0.71,0.94,-0.72,-2.37,1007.42
17.834,0.07,-0.39,0.75,2.44,-1.37,-3.10,1007.40
17.858,0.28,-0.35,0.77,2.44,-1.37,-3.10,1007.40
17.937,0.28,-0.35,0.77,1.89,-2.10,-0.13,1007.39
17.963,0.37,-0.51,0.69,-0.56,-2.96,1.11,1007.34
18.039,0.81,-0.62,0.78,-1.04,0.80,2.20,1007.33
18.058,0.54,-0.63,0.81,-1.04,0.80,2.20,1007.33
18.14,0.45,-0.57,0.85,-1.17,0.35,0.48,1007.33
18.21,0.34,-0.63,0.74,-0.64,0.83,1.13,1007.36
18.251,0.34,-0.63,0.74,-0.14,0.51,1.29,1007.52
18.309,0.42,-0.57,0.84,0.09,0.15,0.65,1007.52
18.363,0.36,-0.42,0.84,0.57,1.10,0.26,1007.35
18.442,0.36,-0.42,0.84,0.57,1.10,0.26,1007.40
18.473,0.34,-0.44,0.77,0.36,0.45,-0.20,1007.45
18.522,0.34,-0.44,0.77,0.80,0.57,0.51,1007.45
18.563,0.30,-0.46,0.77,0.09,0.42,-0.09,1007.32
18.631,0.30,-0.46,0.77,0.09,0.42,-0.09,1007.47
18.662,0.21,-0.49,0.83,-0.36,0.10,-0.33,1007.42
18.739,0.21,-0.49,0.83,0.19,0.28,0.08,1007.42
18.771,0.17,-0.51,0.80,-0.15,0.03,-0.08,1007.42
18.813,0.17,-0.51,0.82,-0.15,0.03,-0.08,1007.39
18.871,0.20,-0.53,0.85,0.14,0.25,-0.03,1007.47
18.939,0.16,-0.51,0.83,0.07,0.50,0.20,1007.46
18.963,0.16,-0.51,0.83,-0.08,0.36,-0.32,1007.46
19.034,0.17,-0.60,0.78,-0.17,0.04,-0.03,1007.41
19.059,0.14,-0.54,0.82,-0.17,0.04,-0.03,1007.41
19.146,0.14,-0.54,0.82,0.43,-0.03,0.10,1007.46
19.169,0.12,-0.51,0.83,0.08,-0.11,-0.01,1007.33
19.243,0.13,-0.47,0.85,0.11,0.06,-0.13,1007.39
19.289,0.13,-0.47,0.84,0.11,0.06,-0.13,1007.37
19.332,0.13,-0.47,0.83,-0.22,-0.15,-0.15,1007.37
19.397,0.16,-0.47,0.86,0.13,0.01,-0.21,1007.40
19.46,0.13,-0.50,0.83,-0.15,-0.17,-0.03,1007.39
19.556,0.13,-0.50,0.83,0.12,-0.13,-0.11,1007.39
19.567,0.13,-0.50,0.83,0.12,-0.13,-0.11,1007.39
19.599,0.16,-0.48,0.83,0.12,-0.23,-0.17,1007.37
19.685,0.16,-0.48,0.83,0.12,0.02,-0.04,1007.37
19.702,0.16,-0.49,0.84,-0.26,0.06,-0.10,1007.39
19.702,0.16,-0.49,0.84,-0.26,0.06,-0.10,1007.39
19.926,0.16,-0.49,0.84,-0.26,0.06,-0.10,1007.46
19.926,0.16,-0.49,0.84,-0.26,0.06,-0.10,1007.46
19.935,0.16,-0.49,0.83,-0.20,0.18,-0.05,1007.46
19.994,0.17,-0.52,0.85,0.05,-0.06,0.04,1007.41
20.041,0.15,-0.51,0.84,0.10,0.04,-0.02,1007.42
