time,x,y,z,gx,gy,gz,barometer
2.188,0.37,-0.49,0.62,-0.38,-1.10,-0.77,1007.43
2.243,0.37,-0.49,0.62,-0.38,-1.10,-0.77,1007.46
2.243,0.37,-0.49,0.62,-0.38,-1.10,-0.77,1007.46
2.248,0.20,-0.44,0.58,0.63,-2.33,0.45,1007.46
2.292,0.20,-0.44,0.58,0.63,-2.33,0.45,1007.47
2.296,0.64,-0.63,0.52,0.63,-2.33,0.45,1007.47
2.311,0.64,-0.63,0.52,-2.57,-1.31,-1.89,1007.47
2.311,0.64,-0.63,0.52,-2.57,-1.31,-1.89,1007.47
2.359,0.64,-0.63,0.52,-2.57,-1.31,-1.89,1007.49
2.362,1.02,-0.64,0.39,-2.57,-1.31,-1.89,1007.49
2.385,1.02,-0.64,0.39,-0.37,1.45,-0.53,1007.49
2.385,1.02,-0.64,0.39,-0.37,1.45,-0.53,1007.49
2.385,1.02,-0.64,0.39,-0.37,1.45,-0.53,1007.49
2.464,1.02,-0.64,0.39,-0.37,1.45,-0.53,1007.42
2.464,1.02,-0.64,0.39,-0.37,1.45,-0.53,1007.42
2.47,0.80,-0.52,0.42,-0.39,1.41,-1.94,1007.42
2.495,0.80,-0.52,0.42,-0.39,1.41,-1.94,1007.40
2.498,0.77,-0.47,0.41,-0.39,1.41,-1.94,1007.40
2.537,0.77,-0.47,0.41,-0.33,0.67,-1.71,1007.40
2.549,0.77,-0.47,0.41,-0.33,0.67,-1.71,1007.34
2.568,0.85,-0.52,0.49,-0.33,0.67,-1.71,1007.34
2.568,0.85,-0.52,0.49,-0.33,0.67,-1.71,1007.34
2.613,0.85,-0.52,0.49,-0.91,1.87,-0.59,1007.34
2.613,0.85,-0.52,0.49,-0.91,1.87,-0.59,1007.34
2.63,0.75,-0.40,0.60,-0.91,1.87,-0.59,1007.35
2.649,0.75,-0.40,0.60,0.41,2.42,-0.57,1007.35
2.649,0.75,-0.40,0.60,0.41,2.42,-0.57,1007.35
2.705,0.93,-0.43,0.71,0.41,2.42,-0.57,1007.35
2.705,0.93,-0.43,0.71,0.41,2.42,-0.57,1007.35
2.71,0.93,-0.43,0.71,0.92,2.99,1.31,1007.50
2.757,0.44,-0.45,0.69,0.92,2.99,1.31,1007.50
2.759,0.44,-0.45,0.69,0.92,2.99,1.31,1007.44
2.759,0.44,-0.45,0.69,0.92,2.99,1.31,1007.44
2.806,0.44,-0.45,0.69,-0.93,1.02,1.65,1007.44
2.806,0.44,-0.45,0.69,-0.93,1.02,1.65,1007.44
2.829,0.30,-0.44,0.69,-0.93,1.02,1.65,1007.43
2.852,0.30,-0.44,0.69,-0.24,-0.05,1.73,1007.43
2.852,0.30,-0.44,0.69,-0.24,-0.05,1.73,1007.43
2.91,0.19,-0.50,0.68,-0.24,-0.05,1.73,1007.43
2.91,0.19,-0.50,0.68,-0.24,-0.05,1.73,1007.43
2.914,0.19,-0.50,0.68,-0.62,-1.93,2.17,1007.37
2.914,0.19,-0.50,0.68,-0.62,-1.93,2.17,1007.37
2.989,0.29,-0.60,0.64,-0.62,-1.93,2.17,1007.37
2.989,0.29,-0.60,0.64,-0.62,-1.93,2.17,1007.37
2.989,0.29,-0.60,0.64,-0.62,-1.93,2.17,1007.37
2.995,0.29,-0.60,0.64,-0.88,-1.80,1.39,1007.44
3.024,0.38,-0.58,0.71,-0.88,-1.80,1.39,1007.44
3.044,0.38,-0.58,0.71,-0.88,-1.80,1.39,1007.37
3.046,0.38,-0.58,0.71,-1.03,-1.98,1.02,1007.37
3.102,0.39,-0.54,0.62,-1.03,-1.98,1.02,1007.37
3.102,0.39,-0.54,0.62,-1.03,-1.98,1.02,1007.37
3.11,0.39,-0.54,0.62,0.05,-1.26,-0.11,1007.31
3.11,0.39,-0.54,0.62,0.05,-1.26,-0.11,1007.31
3.185,0.38,-0.54,0.55,0.05,-1.26,-0.11,1007.31
3.185,0.38,-0.54,0.55,0.05,-1.26,-0.11,1007.31
3.187,0.38,-0.54,0.55,0.38,-2.51,-0.43,1007.31
3.188,0.38,-0.54,0.55,0.38,-2.51,-0.43,1007.42
3.224,0.56,-0.61,0.48,0.38,-2.51,-0.43,1007.42
3.248,0.56,-0.61,0.48,-1.41,-2.23,-1.82,1007.42
3.251,0.56,-0.61,0.48,-1.41,-2.23,-1.82,1007.47
3.251,0.56,-0.61,0.48,-1.41,-2.23,-1.82,1007.47
3.303,0.89,-0.66,0.27,-1.41,-2.23,-1.82,1007.47
3.315,0.89,-0.66,0.27,-0.67,-0.80,-2.02,1007.47
3.319,0.89,-0.66,0.27,-0.67,-0.80,-2.02,1007.45
3.319,0.89,-0.66,0.27,-0.67,-0.80,-2.02,1007.45
3.386,0.98,-0.66,0.35,-0.67,-0.80,-2.02,1007.45
3.386,0.98,-0.66,0.35,-0.67,-0.80,-2.02,1007.45
3.389,0.98,-0.66,0.35,-1.66,1.65,-1.40,1007.51
3.425,0.92,-0.54,0.34,-1.66,1.65,-1.40,1007.51
3.425,0.92,-0.54,0.34,-1.66,1.65,-1.40,1007.51
3.45,0.92,-0.54,0.34,0.01,1.97,-1.39,1007.51
3.464,0.92,-0.54,0.34,0.01,1.97,-1.39,1007.45
3.464,0.92,-0.54,0.34,0.01,1.97,-1.39,1007.45
3.516,0.77,-0.52,0.40,0.01,1.97,-1.39,1007.45
3.529,0.77,-0.52,0.40,-0.64,0.96,-2.62,1007.44
3.529,0.77,-0.52,0.40,-0.64,0.96,-2.62,1007.44
3.558,0.91,-0.42,0.48,-0.64,0.96,-2.62,1007.44
3.558,0.91,-0.42,0.48,-0.64,0.96,-2.62,1007.44
3.616,0.91,-0.42,0.48,0.31,3.49,0.05,1007.44
3.616,0.91,-0.42,0.48,0.31,3.49,0.05,1007.44
3.642,0.69,-0.29,0.59,0.31,3.49,0.05,1007.42
3.646,0.69,-0.29,0.59,-0.56,3.19,0.82,1007.42
3.675,0.69,-0.29,0.59,-0.56,3.19,0.82,1007.45
3.675,0.69,-0.29,0.59,-0.56,3.19,0.82,1007.45
3.675,0.69,-0.29,0.59,-0.56,3.19,0.82,1007.45
3.753,0.43,-0.47,0.60,-0.56,3.19,0.82,1007.45
3.753,0.43,-0.47,0.60,-0.56,3.19,0.82,1007.45
3.756,0.43,-0.47,0.60,-1.08,0.91,1.19,1007.45
3.762,0.38,-0.39,0.67,-1.08,0.91,1.19,1007.43
3.79,0.38,-0.39,0.67,0.92,1.36,1.34,1007.43
3.814,0.38,-0.39,0.67,0.92,1.36,1.34,1007.45
3.814,0.38,-0.39,0.67,0.92,1.36,1.34,1007.45
3.858,0.33,-0.45,0.67,0.92,1.36,1.34,1007.45
3.86,0.33,-0.45,0.67,-0.86,-0.80,1.78,1007.45
3.884,0.33,-0.45,0.67,-0.86,-0.80,1.78,1007.46
3.884,0.33,-0.45,0.67,-0.86,-0.80,1.78,1007.46
3.932,0.26,-0.53,0.60,-0.86,-0.80,1.78,1007.46
3.934,0.26,-0.53,0.60,-0.50,-2.29,2.16,1007.46
3.954,0.26,-0.53,0.60,-0.50,-2.29,2.16,1007.43
3.977,0.37,-0.62,0.65,-1.79,-1.17,0.52,1007.43
3.977,0.37,-0.62,0.65,-1.79,-1.17,0.52,1007.43
3.977,0.37,-0.62,0.65,-1.79,-1.17,0.52,1007.43
4.045,0.37,-0.62,0.65,-1.79,-1.17,0.52,1007.49
4.045,0.37,-0.62,0.65,-1.79,-1.17,0.52,1007.49
4.064,0.32,-0.63,0.63,-1.79,-1.17,0.52,1007.49
4.065,0.32,-0.63,0.63,0.09,-1.85,1.02,1007.49
4.118,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.49
4.118,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.49
4.118,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.49
4.118,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.49
4.118,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.49
4.118,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.49
4.118,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.49
4.118,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.49
4.118,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.49
4.359,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.47
4.359,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.47
4.359,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.47
4.359,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.47
4.359,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.47
4.359,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.47
4.36,0.39,-0.57,0.63,-0.31,-1.59,-0.44,1007.47
4.379,0.68,-0.59,0.43,1.97,0.10,-2.39,1007.35
4.38,0.68,-0.59,0.43,-1.18,-0.49,-1.85,1007.35
4.427,0.78,-0.53,0.43,-1.18,-0.49,-1.85,1007.35
4.427,0.78,-0.53,0.43,-1.18,-0.49,-1.85,1007.35
4.471,0.78,-0.53,0.43,0.15,-0.86,-0.91,1007.35
4.471,0.78,-0.53,0.43,0.15,-0.86,-0.91,1007.35
4.494,0.82,-0.53,0.44,0.15,-0.86,-0.91,1007.52
4.494,0.82,-0.53,0.44,0.15,-0.86,-0.91,1007.52
4.541,0.82,-0.53,0.44,-0.30,-0.03,-0.44,1007.52
4.541,0.82,-0.53,0.44,-0.30,-0.03,-0.44,1007.52
4.56,0.88,-0.42,0.48,-0.30,-0.03,-0.44,1007.43
4.58,0.88,-0.42,0.48,0.14,1.48,-0.91,1007.43
4.584,0.88,-0.42,0.48,0.14,1.48,-0.91,1007.35
4.584,0.88,-0.42,0.48,0.14,1.48,-0.91,1007.35
4.638,0.91,-0.47,0.50,0.14,1.48,-0.91,1007.35
4.65,0.91,-0.47,0.50,-0.07,2.34,-0.84,1007.35
4.666,0.91,-0.47,0.50,-0.07,2.34,-0.84,1007.41
4.694,0.77,-0.35,0.60,-0.07,2.34,-0.84,1007.41
4.694,0.77,-0.35,0.60,-0.07,2.34,-0.84,1007.41
4.694,0.77,-0.35,0.60,-0.07,2.34,-0.84,1007.41
4.742,0.77,-0.35,0.60,0.76,2.54,-0.57,1007.41
4.761,0.84,-0.31,0.71,0.76,2.54,-0.57,1007.35
4.761,0.84,-0.31,0.71,0.76,2.54,-0.57,1007.35
4.78,0.84,-0.31,0.71,0.40,3.07,0.67,1007.35
4.797,0.84,-0.31,0.71,0.40,3.07,0.67,1007.45
4.837,0.41,-0.35,0.69,0.40,3.07,0.67,1007.45
4.837,0.41,-0.35,0.69,0.40,3.07,0.67,1007.45
4.864,0.41,-0.35,0.69,-0.72,1.16,1.51,1007.48
4.864,0.41,-0.35,0.69,-0.72,1.16,1.51,1007.48
4.894,0.34,-0.37,0.66,-0.72,1.16,1.51,1007.48
4.894,0.34,-0.37,0.66,-0.72,1.16,1.51,1007.48
4.935,0.34,-0.37,0.66,-0.18,0.33,1.34,1007.48
4.941,0.34,-0.37,0.66,-0.18,0.33,1.34,1007.39
4.964,0.26,-0.38,0.70,-0.18,0.33,1.34,1007.39
4.964,0.26,-0.38,0.70,-0.18,0.33,1.34,1007.39
5.018,0.26,-0.38,0.70,-0.46,-1.66,2.43,1007.39
5.021,0.26,-0.38,0.70,-0.46,-1.66,2.43,1007.48
5.033,0.33,-0.64,0.64,-0.46,-1.66,2.43,1007.48
5.045,0.33,-0.64,0.64,-1.74,-1.83,1.70,1007.48
5.074,0.33,-0.64,0.64,-1.74,-1.83,1.70,1007.35
5.074,0.33,-0.64,0.64,-1.74,-1.83,1.70,1007.35
5.118,0.42,-0.58,0.68,-1.74,-1.83,1.70,1007.35
5.12,0.42,-0.58,0.68,-1.78,-2.15,0.78,1007.35
5.144,0.42,-0.58,0.68,-1.78,-2.15,0.78,1007.45
5.164,0.46,-0.59,0.72,-1.78,-2.15,0.78,1007.45
5.178,0.46,-0.59,0.72,-0.53,-0.79,-0.35,1007.45
5.178,0.46,-0.59,0.72,-0.53,-0.79,-0.35,1007.45
5.233,0.46,-0.59,0.72,-0.53,-0.79,-0.35,1007.40
5.233,0.46,-0.59,0.72,-0.53,-0.79,-0.35,1007.40
5.246,0.36,-0.60,0.65,0.04,-1.96,-0.78,1007.40
5.284,0.36,-0.60,0.65,0.04,-1.96,-0.78,1007.43
5.284,0.36,-0.60,0.65,0.04,-1.96,-0.78,1007.43
5.318,0.51,-0.62,0.54,0.04,-1.96,-0.78,1007.43
5.32,0.51,-0.62,0.54,-0.81,-0.53,-2.03,1007.43
5.354,0.51,-0.62,0.54,-0.81,-0.53,-2.03,1007.35
5.354,0.51,-0.62,0.54,-0.81,-0.53,-2.03,1007.35
5.378,0.63,-0.60,0.59,0.66,0.56,-0.22,1007.35
5.378,0.63,-0.60,0.59,0.66,0.56,-0.22,1007.35
5.378,0.63,-0.60,0.59,0.66,0.56,-0.22,1007.35
5.447,0.63,-0.60,0.59,0.66,0.56,-0.22,1007.48
5.447,0.63,-0.60,0.59,0.66,0.56,-0.22,1007.48
5.45,0.57,-0.69,0.47,-1.41,-0.16,-1.32,1007.48
5.45,0.57,-0.69,0.47,-1.41,-0.16,-1.32,1007.48
5.516,0.57,-0.69,0.47,-1.41,-0.16,-1.32,1007.45
5.518,0.63,-0.45,0.47,1.76,-0.82,-1.69,1007.45
5.518,0.63,-0.45,0.47,1.76,-0.82,-1.69,1007.45
5.564,0.63,-0.45,0.47,1.76,-0.82,-1.69,1007.34
5.566,0.74,-0.50,0.45,1.76,-0.82,-1.69,1007.34
5.577,0.74,-0.50,0.45,-0.77,-0.74,-0.74,1007.34
5.633,0.92,-0.47,0.55,-0.77,-0.74,-0.74,1007.34
5.633,0.92,-0.47,0.55,-0.77,-0.74,-0.74,1007.34
5.636,0.92,-0.47,0.55,-0.77,-0.74,-0.74,1007.49
5.654,0.92,-0.47,0.55,-0.25,1.90,-0.69,1007.49
5.654,0.92,-0.47,0.55,-0.25,1.90,-0.69,1007.49
5.715,0.90,-0.40,0.70,-0.25,1.90,-0.69,1007.49
5.715,0.90,-0.40,0.70,-0.25,1.90,-0.69,1007.49
5.718,0.90,-0.40,0.70,1.03,3.54,-1.09,1007.44
5.765,0.62,-0.33,0.72,1.03,3.54,-1.09,1007.44
5.765,0.62,-0.33,0.72,1.03,3.54,-1.09,1007.44
5.78,0.62,-0.33,0.72,1.09,3.22,-0.36,1007.35
5.78,0.62,-0.33,0.72,1.09,3.22,-0.36,1007.35
5.831,0.46,-0.38,0.75,1.09,3.22,-0.36,1007.35
5.831,0.46,-0.38,0.75,1.09,3.22,-0.36,1007.35
5.847,0.46,-0.38,0.75,-0.62,1.71,0.80,1007.37
5.847,0.46,-0.38,0.75,-0.62,1.71,0.80,1007.37
5.915,0.36,-0.39,0.73,-0.62,1.71,0.80,1007.37
5.915,0.36,-0.39,0.73,-0.62,1.71,0.80,1007.37
5.918,0.36,-0.39,0.73,0.20,0.85,1.36,1007.45
5.965,0.26,-0.45,0.73,0.20,0.85,1.36,1007.45
5.965,0.26,-0.45,0.73,0.20,0.85,1.36,1007.45
5.978,0.26,-0.45,0.73,-0.66,-0.57,1.75,1007.45
5.984,0.26,-0.45,0.73,-0.66,-0.57,1.75,1007.30
6.032,0.26,-0.46,0.75,-0.66,-0.57,1.75,1007.30
6.032,0.26,-0.46,0.75,-0.66,-0.57,1.75,1007.30
6.046,0.26,-0.46,0.75,-1.01,-1.20,1.35,1007.30
6.062,0.26,-0.46,0.75,-1.01,-1.20,1.35,1007.39
6.098,0.23,-0.56,0.64,-1.01,-1.20,1.35,1007.39
6.098,0.23,-0.56,0.64,-1.01,-1.20,1.35,1007.39
6.135,0.23,-0.56,0.64,-1.26,-2.40,2.43,1007.39
6.137,0.23,-0.56,0.64,-1.26,-2.40,2.43,1007.39
6.165,0.32,-0.57,0.66,-1.26,-2.40,2.43,1007.39
6.179,0.32,-0.57,0.66,-2.60,-1.46,0.05,1007.39
6.195,0.32,-0.57,0.66,-2.60,-1.46,0.05,1007.40
6.195,0.32,-0.57,0.66,-2.60,-1.46,0.05,1007.40
6.235,0.34,-0.55,0.61,-2.60,-1.46,0.05,1007.40
6.247,0.34,-0.55,0.61,-0.06,-1.89,-0.51,1007.40
6.264,0.34,-0.55,0.61,-0.06,-1.89,-0.51,1007.42
6.299,0.48,-0.61,0.59,-0.06,-1.89,-0.51,1007.42
6.299,0.48,-0.61,0.59,-0.06,-1.89,-0.51,1007.42
6.334,0.48,-0.61,0.59,-0.86,-1.20,-1.50,1007.42
6.336,0.48,-0.61,0.59,-0.86,-1.20,-1.50,1007.47
6.336,0.48,-0.61,0.59,-0.86,-1.20,-1.50,1007.47
6.336,0.48,-0.61,0.59,-0.86,-1.20,-1.50,1007.47
6.336,0.48,-0.61,0.59,-0.86,-1.20,-1.50,1007.47
6.336,0.48,-0.61,0.59,-0.86,-1.20,-1.50,1007.47
6.336,0.48,-0.61,0.59,-0.86,-1.20,-1.50,1007.47
6.336,0.48,-0.61,0.59,-0.86,-1.20,-1.50,1007.47
6.574,0.61,-0.48,0.56,-0.86,-1.20,-1.50,1007.47
6.574,0.61,-0.48,0.56,-0.86,-1.20,-1.50,1007.47
6.574,0.61,-0.48,0.56,-0.86,-1.20,-1.50,1007.47
6.574,0.61,-0.48,0.56,-0.86,-1.20,-1.50,1007.47
6.574,0.61,-0.48,0.56,-0.86,-1.20,-1.50,1007.47
6.574,0.61,-0.48,0.56,-0.86,-1.20,-1.50,1007.47
6.574,0.61,-0.48,0.56,-0.86,-1.20,-1.50,1007.47
6.584,0.83,-0.51,0.43,0.21,1.24,-0.81,1007.37
6.614,0.83,-0.51,0.43,0.21,1.24,-0.81,1007.44
6.614,0.83,-0.51,0.43,0.21,1.24,-0.81,1007.44
6.614,0.83,-0.51,0.43,0.21,1.24,-0.81,1007.44
6.676,0.93,-0.56,0.58,0.21,1.24,-0.81,1007.44
6.676,0.93,-0.56,0.58,0.21,1.24,-0.81,1007.44
6.692,0.93,-0.56,0.58,-0.28,2.85,-0.84,1007.36
6.706,0.80,-0.55,0.58,-0.28,2.85,-0.84,1007.36
6.706,0.80,-0.55,0.58,-0.28,2.85,-0.84,1007.36
6.759,0.80,-0.55,0.58,1.40,3.98,0.69,1007.36
6.762,0.80,-0.55,0.58,1.40,3.98,0.69,1007.32
6.781,0.36,-0.56,0.56,0.07,0.96,0.79,1007.32
6.781,0.36,-0.56,0.56,0.07,0.96,0.79,1007.32
6.781,0.36,-0.56,0.56,0.07,0.96,0.79,1007.32
6.854,0.36,-0.56,0.56,0.07,0.96,0.79,1007.43
6.854,0.36,-0.56,0.56,0.07,0.96,0.79,1007.43
6.858,0.34,-0.50,0.59,0.42,0.02,0.95,1007.43
6.894,0.34,-0.50,0.59,0.42,0.02,0.95,1007.39
6.899,0.35,-0.52,0.60,0.42,0.02,0.95,1007.39
6.936,0.35,-0.52,0.60,-0.58,-0.86,2.09,1007.39
6.936,0.35,-0.52,0.60,-0.58,-0.86,2.09,1007.39
6.964,0.35,-0.52,0.60,-0.58,-0.86,2.09,1007.33
