time,x,y,z,gx,gy,gz,barometer
13.608,0.63,-0.67,0.81,-1.62,-1.39,-0.85,1007.51
13.755,0.51,-0.60,0.45,-2.19,-1.79,-1.22,1007.45
13.854,0.85,-0.67,0.39,-0.17,-1.29,-0.66,1007.51
13.984,0.76,-0.57,0.41,0.23,0.00,-0.08,1007.40
14.125,0.95,-0.68,0.49,-0.18,3.66,1.90,1007.44
14.273,0.38,-0.59,0.47,-1.62,-0.25,0.64,1007.46
14.378,0.47,-0.66,0.57,-0.17,0.83,0.50,1007.50
14.484,0.26,-0.65,0.67,0.10,0.11,0.19,1007.45
14.638,0.18,-0.54,0.56,0.09,-2.27,-0.99,1007.51
14.753,0.51,-0.69,0.51,1.21,-1.10,-2.28,1007.51
14.868,0.73,-0.59,0.46,0.71,-1.44,-1.16,1007.41
14.986,0.81,-0.56,0.45,-0.31,-0.60,0.27,1007.45
15.141,0.91,-0.65,0.55,0.02,0.15,0.08,1007.44
15.249,0.76,-0.68,0.54,0.10,2.17,0.45,1007.54
15.386,0.36,-0.62,0.59,0.04,0.85,0.49,1007.54
15.477,0.30,-0.62,0.66,0.25,0.66,0.28,1007.47
15.74,0.30,-0.62,0.66,0.36,0.38,0.12,1007.47
15.75,0.21,-0.51,0.55,-0.25,-3.49,-2.03,1007.48
15.854,0.85,-0.60,0.47,-0.17,-0.67,0.23,1007.47
15.988,0.76,-0.57,0.43,0.25,0.14,-0.23,1007.50
16.159,0.82,-0.56,0.40,0.11,0.12,0.04,1007.50
16.277,0.58,-0.49,0.37,0.13,3.42,2.29,1007.52
16.388,0.38,-0.66,0.64,0.15,1.63,0.54,1007.48
16.498,0.29,-0.59,0.65,0.41,0.81,0.36,1007.56
16.647,0.09,-0.53,0.62,-0.11,-2.22,-0.85,1007.50
16.751,0.32,-0.65,0.55,-0.31,-2.23,-0.06,1007.83
16.884,0.89,-0.67,0.47,-0.73,-0.37,0.19,1007.48
16.989,0.76,-0.56,0.44,0.19,0.11,-0.07,1007.42
17.152,0.74,-0.58,0.43,0.02,0.10,0.04,1007.50
17.228,0.90,-0.79,0.57,0.10,1.94,0.30,1007.53
17.388,0.42,-0.55,0.51,-0.47,1.51,0.92,1007.52
17.485,0.29,-0.61,0.68,-0.10,0.45,0.07,1007.43
17.644,0.07,-0.56,0.73,0.09,-0.58,0.19,1007.42
17.74,0.31,-0.73,0.62,-1.45,-1.44,-0.21,1007.52
17.74,0.31,-0.73,0.62,-1.45,-1.44,-0.21,1007.52
18.01,0.31,-0.73,0.62,-1.45,-1.44,-0.21,1007.55
18.124,0.74,-0.60,0.44,-0.14,0.02,-0.23,1007.50
18.239,0.80,-0.56,0.41,0.11,0.23,0.16,1007.50
18.376,0.65,-0.58,0.43,0.97,3.30,1.18,1007.49
18.484,0.41,-0.56,0.54,1.20,1.44,0.54,1007.47
18.617,0.22,-0.60,0.68,0.27,0.19,0.14,1007.46
18.754,0.16,-0.58,0.67,0.02,-0.98,-0.18,1007.57
18.884,0.60,-0.81,0.64,-0.14,-1.00,-0.50,1007.46
19.005,0.55,-0.58,0.49,0.69,-1.45,-2.04,1007.59
19.125,0.89,-0.69,0.43,0.24,-1.35,-0.63,1007.48
19.227,0.74,-0.56,0.44,0.22,0.03,-0.11,1007.49
19.391,0.96,-0.66,0.49,-0.24,-0.14,0.01,1007.44
19.497,0.63,-0.67,0.54,0.04,0.92,0.92,1007.48
19.638,0.50,-0.67,0.54,-0.20,0.10,0.76,1007.57
19.729,0.43,-0.66,0.61,-0.05,0.01,0.29,1007.56
19.875,0.42,-0.64,0.61,0.45,0.38,0.07,1007.48
19.982,0.39,-0.69,0.61,0.46,0.13,0.18,1007.55
20.251,0.38,-0.67,0.62,0.46,0.13,0.18,1007.55
20.251,0.38,-0.67,0.62,0.46,0.13,0.18,1007.55
20.351,0.38,-0.67,0.62,-0.00,-0.12,-0.01,1007.47
20.498,0.39,-0.67,0.64,0.04,-0.12,-0.05,1007.61
20.63,0.40,-0.69,0.64,-0.23,-0.26,-0.04,1007.40
20.749,0.39,-0.66,0.65,0.38,-0.02,-0.03,1007.55
