time,x,y,z,gx,gy,gz,barometer
8.101,0.56,-0.65,0.53,-1.00,-1.97,0.49,1007.47
8.262,0.67,-0.64,0.50,-0.70,-1.94,1.34,1007.39
8.374,0.83,-0.90,0.67,-0.74,2.15,3.51,1007.44
8.374,0.83,-0.90,0.67,-0.74,2.15,3.51,1007.44
8.656,0.83,-0.90,0.67,0.23,2.35,0.99,1007.44
8.749,0.23,-0.59,0.62,0.75,0.08,-0.76,1007.36
8.859,0.24,-0.62,0.49,0.87,-1.58,-2.96,1007.32
8.999,0.68,-0.71,0.47,0.28,-1.71,-0.68,1007.39
9.14,0.66,-0.70,0.47,-0.07,-0.22,0.55,1007.45
9.287,0.64,-0.73,0.40,-0.49,-0.90,1.16,1007.39
9.378,0.45,-0.84,0.47,0.80,3.38,0.65,1007.46
9.441,0.22,-0.73,0.56,1.95,0.67,1.90,1007.39
9.624,0.32,-0.70,0.67,-0.68,1.78,0.45,1007.31
9.771,0.07,-0.60,0.66,0.93,-0.11,-0.64,1007.42
9.879,0.12,-0.67,0.59,0.72,-0.62,-1.66,1007.41
9.998,0.53,-0.56,0.70,0.73,-1.19,-1.83,1007.41
10.096,0.51,-0.65,0.58,-1.04,-2.24,0.77,1007.31
10.26,0.71,-0.61,0.57,-1.22,-0.26,2.29,1007.38
10.383,0.45,-0.71,0.45,1.99,2.25,1.18,1007.38
10.496,0.43,-0.76,0.59,0.14,1.15,0.21,1007.28
10.609,0.26,-0.68,0.66,0.37,0.75,0.03,1007.36
10.688,0.16,-0.59,0.74,1.00,0.96,-0.59,1007.36
11.027,0.16,-0.59,0.74,1.00,0.96,-0.59,1007.50
11.027,0.16,-0.59,0.74,1.00,0.96,-0.59,1007.50
11.155,0.68,-0.73,0.50,-1.63,-1.20,0.87,1007.26
11.255,0.76,-0.72,0.51,-0.37,0.65,2.66,1007.33
11.393,0.67,-0.66,0.61,0.52,1.58,1.56,1007.53
11.5,0.38,-0.68,0.61,-0.84,0.64,0.73,1007.45
11.633,0.19,-0.63,0.67,0.88,0.30,-0.66,1007.45
11.729,0.09,-0.52,0.45,1.30,-0.12,-0.93,1007.20
11.884,0.38,-0.75,0.57,0.01,-0.82,-1.67,1007.44
12.009,0.56,-0.79,0.51,0.49,-1.04,-0.70,1007.40
12.112,0.70,-0.73,0.53,-0.69,-1.39,0.73,1007.30
12.265,0.86,-0.76,0.62,-0.37,2.76,4.55,1007.47
12.411,0.51,-0.67,0.59,-0.21,1.24,0.41,1007.38
12.51,0.37,-0.71,0.62,0.54,0.97,0.31,1007.42
12.63,0.18,-0.73,0.68,1.31,0.19,-0.44,1007.39
12.715,0.09,-0.61,0.64,1.24,0.36,-0.58,1007.40
12.901,0.19,-0.52,0.60,0.99,-1.11,-2.09,1007.35
12.926,0.45,-0.47,0.72,1.49,-1.86,-3.49,1007.45
13.125,0.45,-0.47,0.72,1.21,-1.96,-0.83,1007.45
13.249,0.78,-0.75,0.61,-0.79,0.80,1.97,1007.26
13.395,0.59,-0.65,0.58,0.21,1.44,2.22,1007.36
13.504,0.34,-0.62,0.77,-0.89,1.60,0.84,1007.51
13.629,0.17,-0.56,0.72,-0.15,0.56,0.04,1007.39
13.714,0.08,-0.54,0.71,1.17,0.27,-1.18,1007.42
13.892,0.10,-0.55,0.59,1.68,0.21,-1.23,1007.48
13.999,0.48,-0.51,0.76,0.75,-1.72,0.33,1007.40
14.117,0.72,-0.65,0.54,-0.75,-1.80,1.15,1007.33
14.23,0.87,-0.65,0.62,-0.62,1.88,4.12,1007.51
14.385,0.51,-0.62,0.67,2.67,1.67,1.32,1007.38
14.496,0.37,-0.67,0.66,1.48,1.38,-0.07,1007.47
14.63,0.08,-0.57,0.69,1.77,0.48,-0.50,1007.43
14.739,-0.04,-0.47,0.59,1.11,-0.16,-1.52,1007.61
14.893,0.35,-0.47,0.68,2.03,-1.47,-1.36,1007.36
14.99,0.55,-0.54,0.58,-1.03,-3.53,1.04,1007.39
15.121,0.82,-0.70,0.51,-1.47,0.09,0.20,1007.40
15.187,0.82,-0.70,0.51,-0.20,0.83,0.35,1007.45
15.414,0.73,-0.66,0.50,-0.20,0.83,0.35,1007.45
15.496,0.30,-0.68,0.57,0.51,0.95,0.33,1007.34
15.63,0.19,-0.66,0.67,1.51,0.66,-0.77,1007.33
15.727,-0.03,-0.56,0.65,1.53,0.24,-0.93,1007.32
15.888,0.37,-0.52,0.85,1.49,-1.13,-2.80,1007.25
16.021,0.48,-0.57,0.55,0.02,-2.31,0.47,1007.41
16.118,0.76,-0.65,0.51,-1.15,-1.77,0.85,1007.43
16.251,0.76,-0.76,0.57,-0.62,0.99,1.70,1007.47
16.398,0.57,-0.72,0.69,0.30,2.43,1.90,1007.42
16.5,0.37,-0.72,0.67,1.20,1.27,0.35,1007.43
16.624,0.29,-0.72,0.65,0.42,0.42,-0.13,1007.41
16.744,0.04,-0.54,0.57,1.41,0.35,-1.16,1007.44
16.883,0.15,-0.62,0.66,1.36,-1.31,-2.10,1007.36
17.025,0.44,-0.54,0.77,0.31,-1.44,0.23,1007.45
17.119,0.55,-0.56,0.61,-0.84,-2.20,0.69,1007.49
17.258,0.71,-0.74,0.62,-0.86,1.05,1.94,1007.45
17.363,0.62,-0.80,0.59,0.24,1.99,1.63,1007.40
17.434,0.31,-0.65,0.71,-0.05,2.48,1.11,1007.40
17.714,0.27,-0.64,0.72,-0.05,2.48,1.11,1007.40
17.749,0.03,-0.46,0.71,1.15,0.09,-0.40,1007.42
17.858,0.28,-0.35,0.77,2.44,-1.37,-3.10,1007.40
18.034,0.81,-0.62,0.78,-0.56,-2.96,1.11,1007.34
18.134,0.54,-0.63,0.81,-1.17,0.35,0.48,1007.33
18.251,0.34,-0.63,0.74,-0.14,0.51,1.29,1007.52
18.363,0.36,-0.42,0.84,0.57,1.10,0.26,1007.35
18.522,0.34,-0.44,0.77,0.80,0.57,0.51,1007.45
18.631,0.30,-0.46,0.77,0.09,0.42,-0.09,1007.47
18.739,0.21,-0.49,0.83,0.19,0.28,0.08,1007.42
18.871,0.20,-0.53,0.85,0.14,0.25,-0.03,1007.47
19.017,0.17,-0.60,0.78,-0.08,0.36,-0.32,1007.46
19.143,0.14,-0.54,0.82,-0.17,0.04,-0.03,1007.46
19.243,0.13,-0.47,0.85,0.11,0.06,-0.13,1007.39
19.393,0.13,-0.47,0.83,-0.22,-0.15,-0.15,1007.40
19.46,0.13,-0.50,0.83,-0.15,-0.17,-0.03,1007.39
19.599,0.16,-0.48,0.83,0.12,-0.23,-0.17,1007.37
19.702,0.16,-0.49,0.84,-0.26,0.06,-0.10,1007.39
19.926,0.16,-0.49,0.84,-0.26,0.06,-0.10,1007.46
19.998,0.15,-0.51,0.84,0.05,-0.06,0.04,1007.42
