time,x,y,z,gx,gy,gz,barometer
17.449,0.33,-0.50,0.60,0.19,1.26,0.52,1007.52
17.554,0.11,-0.57,0.69,0.09,-0.58,0.19,1007.49
17.696,0.22,-0.70,0.68,-1.45,-1.44,-0.21,1007.52
17.74,0.31,-0.73,0.62,-1.45,-1.44,-0.21,1007.52
18.01,0.31,-0.73,0.62,-1.45,-1.44,-0.21,1007.55
18.124,0.74,-0.60,0.44,-0.14,0.02,-0.23,1007.50
18.288,1.00,-0.65,0.48,0.11,0.23,0.16,1007.50
18.394,0.47,-0.64,0.53,0.97,3.30,1.18,1007.49
18.567,0.41,-0.56,0.54,1.20,1.44,0.54,1007.54
18.685,0.16,-0.58,0.67,0.02,-0.98,-0.18,1007.53
18.855,0.33,-0.70,0.60,-1.51,-1.51,-1.18,1007.47
18.991,0.55,-0.58,0.49,0.69,-1.45,-2.04,1007.51
19.125,0.89,-0.69,0.43,0.24,-1.35,-0.63,1007.48
19.288,0.74,-0.58,0.46,0.22,0.03,-0.11,1007.49
19.42,0.55,-0.48,0.40,0.06,0.91,0.43,1007.45
19.558,0.49,-0.62,0.57,0.44,0.49,0.34,1007.57
19.71,0.48,-0.65,0.57,-0.05,0.01,0.29,1007.56
19.875,0.42,-0.64,0.61,0.45,0.38,0.07,1007.48
19.982,0.39,-0.69,0.61,0.46,0.13,0.18,1007.55
20.251,0.38,-0.67,0.62,0.46,0.13,0.18,1007.55
20.284,0.43,-0.69,0.63,-0.06,0.09,0.05,1007.56
20.419,0.42,-0.67,0.64,0.06,-0.04,0.01,1007.44
20.568,0.41,-0.70,0.63,0.04,-0.12,-0.05,1007.61
20.686,0.40,-0.67,0.65,0.38,-0.02,-0.03,1007.50
