time,x,y,z,gx,gy,gz,barometer
8.708,1.33,-0.10,0.46,-0.86,-0.58,-1.44,1007.36
8.856,1.00,-0.49,-0.74,4.36,-1.39,-0.76,1007.45
9.022,0.37,-0.66,0.70,0.29,-0.03,-0.03,1007.47
9.169,0.33,-0.58,0.75,0.12,0.00,-0.21,1007.40
9.282,0.42,-0.52,0.75,-0.09,-0.57,-0.63,1007.39
9.409,0.48,-0.76,0.93,-0.26,-4.33,-1.92,1007.44
9.561,-0.10,-1.09,0.78,-4.09,-0.67,-0.90,1007.42
9.71,0.52,-1.29,0.04,1.76,1.67,5.41,1007.34
9.869,1.24,-1.15,0.66,0.84,2.10,2.20,1007.37
9.998,1.28,-0.04,0.42,0.76,0.20,-1.51,1007.35
10.133,0.48,-0.59,0.82,5.01,2.58,0.36,1007.45
10.27,0.34,-0.53,0.77,0.07,-0.00,-0.08,1007.41
10.446,0.32,-0.51,0.76,0.03,0.02,-0.16,1007.37
10.51,0.31,-0.51,0.78,0.06,-0.20,-0.26,1007.41
10.847,0.28,-0.56,0.86,0.06,-0.20,-0.26,1007.41
10.853,0.76,-1.02,0.76,-0.46,-3.31,-2.78,1007.39
10.98,0.26,-0.74,0.96,-1.53,2.46,4.36,1007.48
11.171,1.34,-0.54,1.14,1.03,0.89,1.22,1007.31
11.27,0.55,-0.51,0.52,0.10,-0.71,-3.84,1007.41
11.402,0.31,-0.51,0.77,0.42,0.22,-0.15,1007.31
11.587,0.31,-0.51,0.78,0.05,0.06,-0.14,1007.32
11.708,0.30,-0.51,0.80,-0.05,-0.73,-0.69,1007.34
11.866,0.36,-0.63,0.88,-0.13,-1.95,-1.13,1007.55
12.007,0.01,-1.21,0.52,-2.31,2.74,-0.65,1007.41
12.161,0.41,-0.73,0.70,-1.02,2.08,3.53,1007.41
12.281,1.30,-0.61,1.10,-1.96,1.99,3.34,1007.37
12.407,1.62,0.21,0.61,-1.32,0.20,-2.60,1007.41
12.604,0.90,-0.30,0.29,6.10,-0.24,-0.64,1007.44
12.706,0.34,-0.53,0.77,0.05,0.04,-0.06,1007.45
12.785,0.32,-0.51,0.77,0.04,0.10,-0.12,1007.43
13.143,0.32,-0.51,0.77,0.04,0.10,-0.12,1007.47
13.143,0.32,-0.51,0.77,0.04,0.10,-0.12,1007.47
13.302,0.30,-0.39,0.77,-4.84,3.71,-3.20,1007.53
13.409,0.09,-0.52,0.83,-1.36,2.41,-2.28,1007.40
13.567,0.36,-0.43,0.89,-1.43,2.51,-1.11,1007.37
13.708,0.14,-1.26,0.77,-0.53,-2.29,-2.03,1007.41
13.851,0.39,-0.38,0.82,1.41,-0.19,-0.80,1007.46
13.983,0.34,-0.53,0.78,0.07,-0.00,-0.02,1007.37
14.15,0.34,-0.51,0.77,0.13,0.15,-0.22,1007.50
14.279,0.32,-0.47,0.81,0.01,-0.42,-0.38,1007.44
14.4,0.34,-0.55,0.89,-0.17,-3.06,-1.65,1007.61
14.602,1.26,-1.37,0.87,-2.69,1.45,-5.71,1007.37
14.699,-0.10,-0.74,0.63,-1.44,2.55,4.36,1007.56
14.87,1.60,-0.63,1.02,-1.81,2.32,4.91,1007.51
14.973,1.30,-0.45,0.18,0.68,1.17,-4.34,1007.46
15.053,0.30,-0.60,0.19,0.68,1.17,-4.34,1007.36
15.4,0.30,-0.60,0.19,2.38,2.06,-1.06,1007.36
15.413,0.36,-0.47,0.80,0.01,-0.53,-0.47,1007.44
15.599,0.44,-0.58,0.89,-0.14,-2.26,-1.06,1007.40
15.699,-0.15,-1.12,0.97,-4.85,1.83,-0.67,1007.38
15.876,0.15,-0.98,0.36,-0.26,0.97,4.81,1007.47
15.965,0.92,-1.14,0.43,-0.61,1.16,3.80,1007.36
16.135,1.16,-0.86,0.75,-0.61,1.16,3.80,1007.42
16.242,1.05,-0.43,-0.55,-0.05,1.58,0.31,1007.35
16.428,0.37,-0.47,0.76,0.25,0.04,-0.00,1007.41
16.58,0.34,-0.48,0.79,0.07,0.07,-0.18,1007.51
16.703,0.34,-0.50,0.80,-0.04,-0.97,-0.62,1007.30
16.823,0.46,-0.63,0.80,-0.11,-2.86,-1.55,1007.47
16.999,-0.05,-1.22,0.68,-7.93,0.54,-1.24,1007.43
17.102,-0.06,-0.78,0.65,-2.85,1.83,3.94,1007.37
17.279,1.06,-0.80,1.12,-1.67,2.16,2.32,1007.50
17.29,1.37,-0.53,1.00,-1.67,2.16,2.32,1007.50
17.663,1.37,-0.53,1.00,0.52,-0.01,1.75,1007.50
17.707,0.33,-0.50,0.77,0.09,-0.02,-0.19,1007.49
17.838,0.36,-0.49,0.79,0.01,-0.63,-0.43,1007.39
17.98,0.46,-0.47,0.69,-0.17,-1.85,-0.98,1007.47
18.139,1.17,-0.71,0.54,-0.29,-3.89,-1.88,1007.59
18.252,-0.08,-0.90,0.30,3.81,2.84,0.64,1007.44
18.435,0.30,-0.66,0.62,-1.16,2.31,3.12,1007.46
18.557,1.19,-0.08,0.86,-0.70,1.62,0.47,1007.36
18.715,1.22,0.02,0.74,-0.81,0.60,-2.36,1007.52
18.841,0.38,-0.28,0.87,0.31,0.12,-0.14,1007.41
18.953,0.37,-0.47,0.78,0.15,0.07,-0.01,1007.48
19.152,0.35,-0.48,0.78,-0.02,0.16,-0.12,1007.40
19.24,0.35,-0.45,0.79,0.03,-0.16,-0.08,1007.35
19.434,0.35,-0.57,0.79,-0.04,-0.85,-0.97,1007.28
19.568,0.42,-0.72,0.48,-2.17,3.37,-3.31,1007.38
19.568,0.42,-0.72,0.48,-2.17,3.37,-3.31,1007.38
19.986,0.42,-0.72,0.48,-4.70,3.65,-3.83,1007.38
19.992,0.19,-0.40,0.88,-2.09,3.27,-2.91,1007.39
20.137,0.37,-0.49,0.73,-0.19,0.15,0.00,1007.38
20.236,0.34,-0.51,0.63,0.09,-0.09,0.07,1007.23
20.43,0.36,-0.51,0.67,-0.00,-0.05,-0.17,1007.34
20.563,0.39,-0.49,0.73,0.20,-0.11,-0.15,1007.39
20.688,0.34,-0.53,0.84,0.10,-0.63,-0.34,1007.40
20.84,-0.06,-1.19,1.46,-2.89,1.32,-2.50,1007.38
20.955,-0.10,-0.81,0.60,2.36,2.02,-0.59,1007.38
21.156,0.63,-0.95,0.81,-0.86,2.13,1.95,1007.32
21.288,1.14,-0.22,0.45,0.96,0.39,0.56,1007.39
21.425,0.44,-0.03,0.38,-1.44,-0.14,-0.41,1007.33
21.559,0.29,-0.51,0.60,1.61,0.12,-0.05,1007.39
21.73,0.33,-0.52,0.71,-0.04,0.08,0.22,1007.35
21.853,0.36,-0.54,0.77,0.10,-0.12,-0.14,1007.33
21.853,0.36,-0.54,0.77,0.10,-0.12,-0.14,1007.33
22.16,0.34,-0.55,0.73,0.10,-0.12,-0.14,1007.33
22.312,0.22,-0.48,0.48,0.81,-1.05,-1.08,1007.40
22.427,-0.09,-0.58,0.39,0.53,0.24,2.30,1007.39
22.562,0.48,-0.99,0.63,-0.02,0.78,2.60,1007.47
22.691,0.82,-0.43,0.80,-0.31,0.26,0.89,1007.44
22.827,0.64,-0.40,0.85,-0.44,-0.90,0.14,1007.45
22.975,0.13,-0.61,0.49,1.21,-0.35,-0.25,1007.36
23.169,0.35,-0.58,0.73,0.17,0.04,0.00,1007.39
23.265,0.35,-0.53,0.75,0.06,0.00,-0.04,1007.51
23.372,0.36,-0.51,0.77,0.03,0.01,0.06,1007.36
23.582,0.40,-0.79,0.82,-0.09,-0.21,-0.26,1007.50
23.71,-0.04,-1.10,0.58,-2.92,-2.25,-0.52,1007.40
23.847,-0.22,-0.76,0.54,2.13,0.40,1.53,1007.40
23.98,0.72,-0.85,0.68,-0.22,1.42,2.52,1007.37
24.06,0.75,-0.47,0.82,-0.32,1.50,1.71,1007.18
24.41,0.95,-0.46,0.80,-0.32,1.50,1.71,1007.18
24.419,-0.40,-0.97,0.36,-0.62,-2.15,-3.61,1007.42
24.567,0.35,-0.57,0.76,0.50,-0.08,-0.29,1007.45
24.701,0.43,-0.50,0.74,0.09,-0.16,0.13,1007.36
24.922,0.31,-0.88,0.83,-0.04,0.20,0.02,1007.40
24.988,-0.76,-1.45,1.00,-8.12,-1.31,-0.85,1007.41
25.152,0.14,-0.98,0.72,2.73,2.08,3.07,1007.40
25.25,0.99,-0.61,0.80,-0.09,0.89,1.64,1007.44
25.405,-0.46,-1.20,1.34,0.62,-1.96,-2.01,1007.52
25.567,0.30,-0.65,0.74,1.20,-0.81,-0.38,1007.25
25.71,0.34,-0.56,0.76,0.53,-0.21,-0.32,1007.54
25.81,0.39,-0.49,0.78,0.23,0.00,-0.06,1007.37
26.022,0.46,-0.73,0.64,-0.18,-0.05,-0.22,1007.52
26.128,0.29,-1.11,0.99,-4.52,0.91,-2.83,1007.44
26.276,0.03,-0.90,0.58,1.62,-0.47,-0.42,1007.40
26.305,0.16,-0.83,0.51,-1.34,0.78,3.10,1007.42
26.654,0.47,-0.94,0.57,-1.34,0.78,3.10,1007.42
26.715,1.03,-0.70,0.86,0.16,-1.25,-1.20,1007.55
26.842,0.41,-0.57,0.72,1.73,-0.39,-0.23,1007.41
27.012,0.39,-0.49,0.77,0.46,-0.13,-0.23,1007.51
27.101,0.38,-0.60,0.74,0.15,-0.06,0.05,1007.51
27.28,0.40,-0.52,0.75,0.19,-0.06,-0.12,1007.33
27.426,0.42,-0.78,0.75,0.25,-0.25,-3.72,1007.49
27.561,-0.01,-0.82,0.59,-5.88,1.20,-2.72,1007.42
27.696,0.24,-0.63,0.77,-3.78,1.39,-1.31,1007.50
27.846,0.42,-0.46,1.17,-0.61,-0.05,-0.99,1007.29
27.99,0.31,-0.67,0.90,1.42,0.04,0.16,1007.40
28.139,0.38,-0.51,0.79,0.53,-0.16,-0.27,1007.45
28.275,0.41,-0.49,0.77,0.03,0.02,0.02,1007.52
28.44,0.37,-0.50,0.77,-0.02,-0.05,0.04,1007.52
28.557,0.38,-0.55,0.73,-0.06,0.70,-0.59,1007.42
28.57,0.46,-0.48,0.69,-0.55,1.01,-0.98,1007.42
28.933,0.46,-0.48,0.69,-0.55,1.01,-0.98,1007.47
28.986,0.35,-0.56,0.72,0.05,0.10,-0.13,1007.38
29.116,0.36,-0.52,0.75,0.07,0.16,-0.03,1007.57
29.302,0.35,-0.51,0.77,0.06,-0.06,0.03,1007.46
29.41,0.35,-0.50,0.76,0.05,-0.35,0.11,1007.39
29.585,0.36,-0.50,0.76,0.01,0.04,0.02,1007.45
29.703,0.36,-0.50,0.75,0.07,0.27,-0.01,1007.46
29.873,0.36,-0.50,0.76,-0.11,-0.20,-0.10,1007.50
