time,x,y,z,gx,gy,gz,barometer
8.374,0.83,-0.90,0.67,-0.74,2.15,3.51,1007.44
8.374,0.83,-0.90,0.67,-0.74,2.15,3.51,1007.44
8.656,0.83,-0.90,0.67,0.23,2.35,0.99,1007.44
8.663,0.30,-0.64,0.71,0.17,1.01,0.14,1007.45
8.747,0.23,-0.59,0.62,0.75,0.08,-0.76,1007.29
8.855,0.16,-0.57,0.57,0.87,-1.58,-2.96,1007.40
8.896,0.24,-0.62,0.49,0.40,-2.43,-2.64,1007.32
8.999,0.68,-0.71,0.47,0.28,-1.71,-0.68,1007.39
9.069,0.73,-0.75,0.50,-1.01,-0.73,0.55,1007.45
9.163,0.66,-0.70,0.47,-0.45,-1.72,2.39,1007.53
9.21,0.64,-0.73,0.40,-0.45,-1.72,2.39,1007.39
9.316,0.87,-0.85,0.59,-0.75,2.16,2.34,1007.34
9.436,0.45,-0.84,0.47,0.80,3.38,0.65,1007.39
9.441,0.22,-0.73,0.56,1.95,0.67,1.90,1007.39
9.614,0.22,-0.73,0.56,1.95,0.67,1.90,1007.46
9.658,0.09,-0.62,0.70,0.39,0.14,-0.53,1007.39
9.771,0.07,-0.60,0.66,0.93,-0.11,-0.64,1007.42
9.879,0.12,-0.67,0.59,0.72,-0.62,-1.66,1007.41
9.911,0.13,-0.52,0.55,1.35,-1.87,-3.97,1007.47
9.996,0.37,-0.59,0.62,0.73,-1.19,-1.83,1007.44
10.096,0.51,-0.65,0.58,-1.04,-2.24,0.77,1007.31
10.164,0.56,-0.64,0.56,-1.04,-2.24,0.77,1007.35
10.26,0.71,-0.61,0.57,-1.22,-0.26,2.29,1007.38
10.36,0.82,-0.91,0.57,-1.13,2.97,2.99,1007.35
10.401,0.45,-0.71,0.45,1.99,2.25,1.18,1007.36
10.496,0.43,-0.76,0.59,0.14,1.15,0.21,1007.28
10.585,0.26,-0.68,0.66,0.37,0.75,0.03,1007.41
10.684,0.26,-0.68,0.66,1.00,0.96,-0.59,1007.36
10.688,0.16,-0.59,0.74,1.00,0.96,-0.59,1007.36
10.688,0.16,-0.59,0.74,1.00,0.96,-0.59,1007.36
11.027,0.16,-0.59,0.74,1.00,0.96,-0.59,1007.50
11.027,0.16,-0.59,0.74,1.00,0.96,-0.59,1007.50
11.051,0.68,-0.73,0.50,-0.36,-2.88,-0.56,1007.26
11.162,0.79,-0.78,0.51,-1.63,-1.20,0.87,1007.40
11.255,0.76,-0.72,0.51,-0.37,0.65,2.66,1007.33
11.329,0.67,-0.66,0.61,-1.06,2.20,3.27,1007.53
11.397,0.43,-0.72,0.67,0.52,1.58,1.56,1007.45
11.5,0.38,-0.68,0.61,-0.84,0.64,0.73,1007.45
11.605,0.28,-0.72,0.65,0.38,0.30,0.01,1007.44
11.651,0.17,-0.60,0.64,0.88,0.30,-0.66,1007.45
11.729,0.09,-0.52,0.45,1.30,-0.12,-0.93,1007.20
11.83,0.48,-0.65,0.51,0.01,-0.82,-1.67,1007.44
11.92,0.61,-0.60,0.56,0.50,-2.07,-2.14,1007.38
12.009,0.56,-0.79,0.51,0.49,-1.04,-0.70,1007.40
12.09,0.67,-0.75,0.50,-0.57,-1.54,-0.05,1007.40
12.182,0.70,-0.73,0.53,-0.69,-1.39,0.73,1007.40
12.265,0.86,-0.76,0.62,-0.37,2.76,4.55,1007.47
12.316,0.51,-0.67,0.59,-0.21,1.24,0.41,1007.43
12.411,0.51,-0.67,0.59,-0.21,1.24,0.41,1007.38
12.51,0.37,-0.71,0.62,0.54,0.97,0.31,1007.42
12.593,0.35,-0.75,0.62,0.90,0.93,-0.18,1007.34
12.63,0.18,-0.73,0.68,1.31,0.19,-0.44,1007.39
12.715,0.09,-0.61,0.64,1.24,0.36,-0.58,1007.40
12.83,0.24,-0.58,0.62,0.99,-1.11,-2.09,1007.35
12.906,0.19,-0.52,0.60,1.49,-1.86,-3.49,1007.45
12.926,0.45,-0.47,0.72,1.49,-1.86,-3.49,1007.45
13.124,0.45,-0.47,0.72,1.49,-1.86,-3.49,1007.45
13.163,0.75,-0.64,0.55,-0.92,-0.72,0.72,1007.41
13.249,0.78,-0.75,0.61,-0.79,0.80,1.97,1007.26
13.339,0.59,-0.65,0.58,-0.78,2.14,2.68,1007.36
13.412,0.50,-0.73,0.57,0.21,1.44,2.22,1007.42
13.489,0.34,-0.62,0.77,-0.89,1.60,0.84,1007.42
13.549,0.21,-0.69,0.65,1.50,1.03,0.58,1007.48
13.648,0.17,-0.58,0.71,1.12,0.55,-0.51,1007.39
13.714,0.08,-0.54,0.71,1.17,0.27,-1.18,1007.42
13.792,0.10,-0.55,0.59,1.68,0.21,-1.23,1007.45
13.914,0.48,-0.51,0.76,1.35,-1.93,-2.23,1007.40
13.999,0.48,-0.51,0.76,0.75,-1.72,0.33,1007.40
14.1,0.51,-0.62,0.61,-1.20,-2.22,0.35,1007.33
14.193,0.72,-0.65,0.54,-1.29,-0.92,1.01,1007.33
14.23,0.87,-0.65,0.62,-0.62,1.88,4.12,1007.51
14.319,0.51,-0.62,0.67,-1.16,1.59,1.37,1007.38
14.39,0.29,-0.73,0.56,2.67,1.67,1.32,1007.38
14.496,0.37,-0.67,0.66,1.48,1.38,-0.07,1007.47
14.592,0.19,-0.63,0.66,1.17,0.86,-0.79,1007.40
14.63,0.08,-0.57,0.69,1.77,0.48,-0.50,1007.43
14.739,-0.04,-0.47,0.59,1.11,-0.16,-1.52,1007.61
14.83,0.29,-0.47,0.75,2.03,-1.47,-1.36,1007.36
14.917,0.41,-0.53,0.62,0.66,-2.62,0.57,1007.43
14.99,0.55,-0.54,0.58,-1.03,-3.53,1.04,1007.39
15.076,0.82,-0.64,0.56,-1.18,-2.72,0.96,1007.46
15.185,0.82,-0.70,0.51,-1.47,0.09,0.20,1007.45
15.187,0.82,-0.70,0.51,-0.20,0.83,0.35,1007.45
15.414,0.73,-0.66,0.50,-0.20,0.83,0.35,1007.45
15.414,0.73,-0.66,0.50,-0.20,0.83,0.35,1007.45
15.496,0.30,-0.68,0.57,0.51,0.95,0.33,1007.34
15.599,0.35,-0.72,0.60,0.48,1.09,-0.45,1007.38
15.63,0.19,-0.66,0.67,1.51,0.66,-0.77,1007.33
15.727,-0.03,-0.56,0.65,1.53,0.24,-0.93,1007.32
15.831,0.20,-0.51,0.66,1.22,-1.42,-2.81,1007.32
15.918,0.41,-0.48,0.69,1.41,-0.78,-0.89,1007.25
16.021,0.48,-0.57,0.55,0.02,-2.31,0.47,1007.41
16.057,0.58,-0.56,0.54,-0.79,-2.85,0.81,1007.30
16.163,0.76,-0.65,0.51,-1.33,-0.73,0.71,1007.42
16.251,0.76,-0.76,0.57,-0.62,0.99,1.70,1007.47
16.318,0.57,-0.72,0.69,-0.61,2.50,2.98,1007.42
16.419,0.34,-0.64,0.72,0.30,2.43,1.90,1007.54
16.499,0.37,-0.72,0.67,-0.73,1.20,0.96,1007.43
16.62,0.29,-0.72,0.65,1.20,1.27,0.35,1007.41
16.651,0.19,-0.66,0.63,1.18,0.52,-0.88,1007.39
16.744,0.04,-0.54,0.57,1.41,0.35,-1.16,1007.44
16.83,0.15,-0.62,0.66,1.36,-1.31,-2.10,1007.41
16.913,0.20,-0.49,0.67,1.67,-1.80,-1.36,1007.41
16.963,0.44,-0.54,0.77,0.31,-1.44,0.23,1007.41
17.067,0.55,-0.56,0.61,-0.72,-2.29,0.39,1007.44
17.163,0.77,-0.70,0.57,-1.24,-0.26,1.60,1007.49
17.24,0.73,-0.74,0.55,-0.86,1.05,1.94,1007.45
17.329,0.62,-0.80,0.59,-0.73,1.47,1.91,1007.40
17.429,0.31,-0.65,0.71,0.24,1.99,1.63,1007.40
17.434,0.31,-0.65,0.71,-0.05,2.48,1.11,1007.40
17.714,0.27,-0.64,0.72,-0.05,2.48,1.11,1007.40
17.714,0.27,-0.64,0.72,-0.05,2.48,1.11,1007.40
17.749,0.03,-0.46,0.71,1.15,0.09,-0.40,1007.42
17.819,0.07,-0.39,0.75,0.94,-0.72,-2.37,1007.40
17.934,0.28,-0.35,0.77,2.44,-1.37,-3.10,1007.39
17.963,0.37,-0.51,0.69,-0.56,-2.96,1.11,1007.34
18.058,0.54,-0.63,0.81,-1.04,0.80,2.20,1007.33
18.163,0.45,-0.57,0.85,-0.64,0.83,1.13,1007.33
18.251,0.34,-0.63,0.74,-0.14,0.51,1.29,1007.52
18.325,0.36,-0.42,0.84,0.09,0.15,0.65,1007.35
18.442,0.36,-0.42,0.84,0.57,1.10,0.26,1007.40
18.473,0.34,-0.44,0.77,0.36,0.45,-0.20,1007.45
18.563,0.30,-0.46,0.77,0.09,0.42,-0.09,1007.32
18.659,0.21,-0.49,0.83,-0.36,0.10,-0.33,1007.47
18.739,0.21,-0.49,0.83,0.19,0.28,0.08,1007.42
18.813,0.17,-0.51,0.82,-0.15,0.03,-0.08,1007.39
18.918,0.20,-0.53,0.85,0.07,0.50,0.20,1007.47
19.017,0.17,-0.60,0.78,-0.08,0.36,-0.32,1007.46
19.059,0.14,-0.54,0.82,-0.17,0.04,-0.03,1007.41
19.151,0.12,-0.51,0.83,0.43,-0.03,0.10,1007.33
19.243,0.13,-0.47,0.85,0.11,0.06,-0.13,1007.39
19.33,0.13,-0.47,0.84,-0.22,-0.15,-0.15,1007.37
19.397,0.16,-0.47,0.86,0.13,0.01,-0.21,1007.40
19.46,0.13,-0.50,0.83,-0.15,-0.17,-0.03,1007.39
19.575,0.16,-0.49,0.83,0.12,-0.23,-0.17,1007.37
19.685,0.16,-0.48,0.83,0.12,0.02,-0.04,1007.37
19.702,0.16,-0.49,0.84,-0.26,0.06,-0.10,1007.39
19.926,0.16,-0.49,0.84,-0.26,0.06,-0.10,1007.46
19.926,0.16,-0.49,0.84,-0.26,0.06,-0.10,1007.46
19.994,0.17,-0.52,0.85,0.05,-0.06,0.04,1007.41
