time,x,y,z,gx,gy,gz,barometer
3.319,0.89,-0.66,0.27,-0.67,-0.80,-2.02,1007.45
3.425,0.92,-0.54,0.34,-1.66,1.65,-1.40,1007.51
3.516,0.77,-0.52,0.40,0.01,1.97,-1.39,1007.45
3.558,0.91,-0.42,0.48,-0.64,0.96,-2.62,1007.44
3.675,0.69,-0.29,0.59,-0.56,3.19,0.82,1007.45
3.753,0.43,-0.47,0.60,-0.56,3.19,0.82,1007.45
3.814,0.38,-0.39,0.67,0.92,1.36,1.34,1007.45
3.932,0.26,-0.53,0.60,-0.86,-0.80,1.78,1007.46
3.977,0.37,-0.62,0.65,-1.79,-1.17,0.52,1007.43
4.065,0.32,-0.63,0.63,0.09,-1.85,1.02,1007.49
4.118,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.49
4.359,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.47
4.359,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.47
4.427,0.78,-0.53,0.43,-1.18,-0.49,-1.85,1007.35
4.494,0.82,-0.53,0.44,0.15,-0.86,-0.91,1007.52
4.58,0.88,-0.42,0.48,0.14,1.48,-0.91,1007.43
4.666,0.91,-0.47,0.50,-0.07,2.34,-0.84,1007.41
4.744,0.77,-0.35,0.60,0.76,2.54,-0.57,1007.35
4.837,0.41,-0.35,0.69,0.40,3.07,0.67,1007.45
4.935,0.34,-0.37,0.66,-0.18,0.33,1.34,1007.48
5.018,0.26,-0.38,0.70,-0.46,-1.66,2.43,1007.39
5.074,0.33,-0.64,0.64,-1.74,-1.83,1.70,1007.35
5.164,0.46,-0.59,0.72,-1.78,-2.15,0.78,1007.45
5.246,0.36,-0.60,0.65,0.04,-1.96,-0.78,1007.40
5.32,0.51,-0.62,0.54,-0.81,-0.53,-2.03,1007.43
5.447,0.63,-0.60,0.59,0.66,0.56,-0.22,1007.48
5.516,0.57,-0.69,0.47,-1.41,-0.16,-1.32,1007.45
5.577,0.74,-0.50,0.45,-0.77,-0.74,-0.74,1007.34
5.654,0.92,-0.47,0.55,-0.25,1.90,-0.69,1007.49
5.765,0.62,-0.33,0.72,1.03,3.54,-1.09,1007.44
5.831,0.46,-0.38,0.75,1.09,3.22,-0.36,1007.35
5.915,0.36,-0.39,0.73,-0.62,1.71,0.80,1007.37
5.984,0.26,-0.45,0.73,-0.66,-0.57,1.75,1007.30
6.098,0.23,-0.56,0.64,-1.01,-1.20,1.35,1007.39
6.165,0.32,-0.57,0.66,-1.26,-2.40,2.43,1007.39
6.247,0.34,-0.55,0.61,-0.06,-1.89,-0.51,1007.40
6.334,0.48,-0.61,0.59,-0.86,-1.20,-1.50,1007.42
6.336,0.48,-0.61,0.59,-0.86,-1.20,-1.50,1007.47
6.574,0.61,-0.48,0.56,-0.86,-1.20,-1.50,1007.47
6.581,1.00,-0.62,0.44,-0.84,0.80,-0.17,1007.47
6.676,0.93,-0.56,0.58,0.21,1.24,-0.81,1007.44
6.759,0.80,-0.55,0.58,1.40,3.98,0.69,1007.36
6.854,0.36,-0.56,0.56,0.07,0.96,0.79,1007.43
6.899,0.35,-0.52,0.60,0.42,0.02,0.95,1007.39
6.98,0.36,-0.62,0.60,-1.73,-1.19,0.95,1007.33
7.047,0.37,-0.68,0.58,-1.14,-0.95,0.83,1007.40
7.157,0.34,-0.61,0.50,-0.87,-2.89,-0.87,1007.33
7.25,0.40,-0.61,0.52,-0.17,0.33,-0.00,1007.39
7.33,0.72,-0.67,0.33,-0.08,-2.56,-2.25,1007.39
7.385,0.94,-0.72,0.33,-1.53,0.39,-1.35,1007.46
7.508,0.77,-0.55,0.40,0.30,1.27,-0.52,1007.43
7.577,0.81,-0.56,0.40,0.25,0.58,-0.51,1007.45
7.665,0.88,-0.56,0.56,0.25,0.58,-0.51,1007.37
7.747,0.67,-0.46,0.52,1.76,3.84,-0.04,1007.52
7.805,0.49,-0.48,0.61,0.07,1.85,0.73,1007.47
7.913,0.23,-0.52,0.60,-0.50,-0.82,2.50,1007.44
7.99,0.28,-0.69,0.58,-1.53,-2.12,2.20,1007.42
8.073,0.27,-0.59,0.59,-1.95,-2.49,0.54,1007.32
8.167,0.44,-0.63,0.71,0.04,-0.92,0.10,1007.49
8.262,0.29,-0.49,0.55,-0.18,-4.82,-1.57,1007.41
8.324,1.03,-0.89,0.26,-3.16,0.35,-1.03,1007.38
8.387,0.91,-0.64,0.29,0.24,1.83,-1.40,1007.40
8.504,0.80,-0.46,0.33,1.19,1.50,-2.90,1007.42
8.577,0.91,-0.39,0.35,-0.60,1.30,-1.50,1007.42
8.586,0.83,-0.40,0.37,-0.60,1.30,-1.50,1007.42
8.586,0.83,-0.40,0.37,-0.60,1.30,-1.50,1007.42
8.968,0.83,-0.40,0.37,0.36,1.24,-0.69,1007.42
8.968,0.83,-0.40,0.37,0.36,1.24,-0.69,1007.42
8.997,0.29,-0.28,0.82,-0.35,0.66,1.98,1007.34
9.07,0.09,-0.50,0.61,-0.97,-3.52,3.91,1007.45
9.158,0.31,-0.60,0.80,-2.33,-2.10,0.70,1007.42
9.205,0.36,-0.62,0.71,-0.38,-0.79,0.44,1007.46
9.32,0.76,-0.95,0.03,0.27,-4.28,0.60,1007.40
9.414,0.42,-0.72,0.44,-3.20,-1.43,-1.98,1007.38
9.494,0.57,-0.63,0.26,1.27,-2.75,-1.32,1007.46
9.578,0.96,-0.79,0.26,-0.28,1.65,-1.07,1007.36
9.651,0.83,-0.45,0.35,0.92,1.46,-3.13,1007.31
9.729,0.86,-0.53,0.33,0.18,1.71,-1.67,1007.43
9.834,0.86,-0.36,0.41,-0.94,0.18,-1.23,1007.42
9.906,0.99,-0.36,0.44,0.44,2.10,-0.89,1007.43
9.997,0.44,-0.31,0.73,0.48,2.61,2.14,1007.42
10.096,0.44,-0.31,0.73,-1.00,1.21,1.77,1007.42
10.202,0.23,-0.32,0.70,-1.13,-2.22,2.42,1007.35
10.209,0.13,-0.43,0.63,-1.13,-2.22,2.42,1007.33
10.328,0.28,-0.63,0.59,-2.18,-2.13,0.61,1007.40
10.4,0.31,-0.60,0.58,-0.20,-1.80,-0.18,1007.41
10.507,0.54,-0.54,0.35,-0.24,-3.88,-1.24,1007.50
10.581,0.83,-0.68,0.23,-2.89,0.72,-0.65,1007.52
10.664,0.99,-0.79,0.26,0.73,1.54,-1.81,1007.44
10.744,0.79,-0.55,0.34,0.87,1.56,-1.83,1007.44
10.844,0.90,-0.42,0.38,0.65,1.30,-0.50,1007.40
10.897,0.96,-0.48,0.37,0.65,1.30,-0.50,1007.40
10.897,0.96,-0.48,0.37,0.65,1.30,-0.50,1007.40
11.131,0.96,-0.48,0.37,0.65,1.30,-0.50,1007.37
11.164,0.28,-0.40,0.72,0.14,0.57,1.49,1007.39
11.234,0.22,-0.44,0.69,-1.06,-0.98,1.65,1007.35
11.329,0.39,-0.60,0.63,-2.40,-2.09,0.57,1007.40
11.401,0.43,-0.63,0.60,0.03,-1.21,0.41,1007.39
11.51,0.33,-0.52,0.48,-0.51,-4.06,-1.75,1007.44
11.6,0.94,-0.78,0.14,-3.55,0.74,-0.68,1007.47
11.666,1.10,-0.90,0.26,0.14,1.42,-1.10,1007.36
11.732,0.80,-0.57,0.34,1.14,1.67,-2.18,1007.47
11.807,0.88,-0.44,0.40,-0.40,0.74,-3.09,1007.37
11.91,0.94,-0.50,0.34,-0.82,3.69,-0.26,1007.51
12.007,0.95,-0.36,0.56,1.66,4.48,0.89,1007.38
12.086,0.42,-0.36,0.68,-1.47,1.42,1.10,1007.37
12.147,0.38,-0.34,0.72,0.49,1.24,1.42,1007.49
12.244,0.27,-0.43,0.68,-0.83,-2.24,2.75,1007.46
12.33,0.32,-0.62,0.69,-1.41,-2.16,1.47,1007.43
12.406,0.35,-0.63,0.61,-1.42,-1.37,0.44,1007.40
12.482,0.36,-0.67,0.55,-0.37,-1.60,-0.11,1007.30
12.564,0.53,-0.53,0.44,-0.40,-3.85,-1.50,1007.36
12.669,0.97,-0.69,0.32,-2.58,0.99,-1.05,1007.43
12.726,0.88,-0.58,0.34,0.81,1.60,-1.55,1007.47
12.844,0.73,-0.54,0.35,-0.51,-0.01,-1.16,1007.47
12.904,0.86,-0.49,0.37,-0.51,-0.01,-1.16,1007.44
13.001,0.94,-0.42,0.46,1.28,4.71,-0.59,1007.45
13.097,0.60,-0.26,0.53,0.60,4.29,0.33,1007.47
13.137,0.60,-0.26,0.53,-0.39,1.65,1.10,1007.34
13.137,0.60,-0.26,0.53,-0.39,1.65,1.10,1007.34
13.441,0.36,-0.23,0.67,-0.39,1.65,1.10,1007.34
13.441,0.36,-0.23,0.67,-0.39,1.65,1.10,1007.34
13.481,0.57,-0.68,0.64,-2.33,-2.14,0.10,1007.33
13.577,0.34,-0.51,0.55,0.36,-3.65,-1.46,1007.39
13.669,0.95,-0.72,0.36,-2.04,-1.53,-2.20,1007.40
13.738,0.95,-0.64,0.38,-1.52,0.90,-1.10,1007.37
13.827,0.83,-0.58,0.36,0.68,1.32,-1.34,1007.32
13.933,0.88,-0.46,0.39,0.45,0.46,-1.48,1007.44
14.016,0.98,-0.48,0.39,0.90,2.62,-1.05,1007.41
14.088,0.55,-0.32,0.53,0.31,3.58,1.12,1007.45
14.163,0.39,-0.31,0.57,-0.41,1.91,1.75,1007.30
14.244,0.36,-0.31,0.67,-0.34,-0.20,1.65,1007.38
14.329,0.34,-0.42,0.73,-1.03,-0.55,1.10,1007.34
14.429,0.34,-0.42,0.73,-0.14,-0.27,0.78,1007.34
14.466,0.37,-0.45,0.79,-0.24,0.08,-0.11,1007.36
14.536,0.32,-0.47,0.77,-0.11,-0.10,-0.19,1007.43
14.654,0.42,-0.53,0.82,-0.11,-0.00,-0.00,1007.43
14.734,0.36,-0.50,0.80,0.21,-0.04,0.07,1007.37
14.812,0.32,-0.45,0.77,0.11,0.16,0.05,1007.35
14.922,0.30,-0.47,0.75,0.11,0.06,-0.33,1007.31
14.977,0.31,-0.49,0.78,0.16,0.03,-0.19,1007.53
15.084,0.27,-0.49,0.82,0.20,0.17,-0.02,1007.46
15.154,0.26,-0.47,0.82,0.02,-0.02,-0.16,1007.39
15.247,0.27,-0.47,0.82,0.05,0.10,-0.01,1007.33
15.331,0.25,-0.43,0.80,0.03,0.05,-0.19,1007.39
15.401,0.25,-0.43,0.80,0.14,0.10,-0.01,1007.45
15.401,0.25,-0.43,0.80,0.14,0.10,-0.01,1007.45
15.642,0.27,-0.46,0.81,0.14,0.10,-0.01,1007.45
15.664,0.27,-0.42,0.82,-0.02,-0.01,-0.06,1007.44
15.754,0.27,-0.42,0.84,0.05,-0.08,-0.16,1007.47
15.833,0.26,-0.43,0.83,0.18,0.00,0.01,1007.44
15.916,0.27,-0.40,0.83,-0.02,-0.06,-0.07,1007.44
15.998,0.26,-0.41,0.84,0.14,0.10,0.08,1007.35
