time,x,y,z,gx,gy,gz,barometer
1.277,0.50,-0.49,0.55,0.27,-2.98,-0.94,1007.38
1.297,0.85,-0.55,0.37,0.27,-2.98,-0.94,1007.38
1.323,0.85,-0.55,0.37,-0.89,-1.52,-1.27,1007.37
1.344,1.00,-0.66,0.36,-0.89,-1.52,-1.27,1007.37
1.406,1.00,-0.66,0.36,-2.04,1.76,-1.54,1007.48
1.434,0.97,-0.51,0.34,-2.04,1.76,-1.54,1007.55
1.487,0.97,-0.51,0.34,0.88,3.54,-2.03,1007.55
1.518,0.76,-0.44,0.44,0.88,3.54,-2.03,1007.46
1.545,0.71,-0.43,0.48,-1.17,1.56,-1.86,1007.46
1.625,0.71,-0.43,0.48,-1.17,1.56,-1.86,1007.48
1.627,0.71,-0.43,0.48,-0.56,0.96,-1.23,1007.48
1.651,0.93,-0.41,0.71,0.28,3.51,0.15,1007.56
1.714,0.72,-0.30,0.65,0.28,3.51,0.15,1007.56
1.721,0.72,-0.30,0.65,0.20,2.47,1.40,1007.42
1.785,0.48,-0.34,0.73,0.20,2.47,1.40,1007.42
1.816,0.44,-0.32,0.77,-0.71,0.97,1.28,1007.45
1.816,0.44,-0.32,0.77,-0.71,0.97,1.28,1007.45
1.816,0.44,-0.32,0.77,-0.71,0.97,1.28,1007.45
1.816,0.44,-0.32,0.77,-0.71,0.97,1.28,1007.45
2.071,0.44,-0.32,0.77,-0.09,0.74,1.65,1007.45
2.071,0.44,-0.32,0.77,-0.09,0.74,1.65,1007.45
2.071,0.44,-0.32,0.77,-0.09,0.74,1.65,1007.45
2.071,0.44,-0.32,0.77,-0.09,0.74,1.65,1007.45
2.112,0.34,-0.51,0.73,-0.70,-1.49,0.56,1007.58
2.112,0.34,-0.51,0.73,-0.70,-1.49,0.56,1007.58
2.182,0.34,-0.51,0.73,-0.70,-1.49,0.56,1007.43
2.243,0.37,-0.49,0.62,-0.38,-1.10,-0.77,1007.46
2.248,0.20,-0.44,0.58,0.63,-2.33,0.45,1007.46
2.296,0.64,-0.63,0.52,0.63,-2.33,0.45,1007.47
2.311,0.64,-0.63,0.52,-2.57,-1.31,-1.89,1007.47
2.362,1.02,-0.64,0.39,-2.57,-1.31,-1.89,1007.49
2.385,1.02,-0.64,0.39,-0.37,1.45,-0.53,1007.49
2.464,1.02,-0.64,0.39,-0.37,1.45,-0.53,1007.42
2.47,0.80,-0.52,0.42,-0.39,1.41,-1.94,1007.42
2.498,0.77,-0.47,0.41,-0.39,1.41,-1.94,1007.40
2.549,0.77,-0.47,0.41,-0.33,0.67,-1.71,1007.34
2.568,0.85,-0.52,0.49,-0.33,0.67,-1.71,1007.34
2.629,0.85,-0.52,0.49,-0.91,1.87,-0.59,1007.35
2.649,0.75,-0.40,0.60,0.41,2.42,-0.57,1007.35
2.705,0.93,-0.43,0.71,0.41,2.42,-0.57,1007.35
2.757,0.44,-0.45,0.69,0.92,2.99,1.31,1007.50
2.759,0.44,-0.45,0.69,0.92,2.99,1.31,1007.44
2.806,0.44,-0.45,0.69,-0.93,1.02,1.65,1007.44
2.852,0.30,-0.44,0.69,-0.24,-0.05,1.73,1007.43
2.91,0.19,-0.50,0.68,-0.24,-0.05,1.73,1007.43
2.914,0.19,-0.50,0.68,-0.62,-1.93,2.17,1007.37
2.989,0.29,-0.60,0.64,-0.62,-1.93,2.17,1007.37
2.995,0.29,-0.60,0.64,-0.88,-1.80,1.39,1007.44
3.024,0.38,-0.58,0.71,-0.88,-1.80,1.39,1007.44
3.046,0.38,-0.58,0.71,-1.03,-1.98,1.02,1007.37
3.109,0.39,-0.54,0.62,-1.03,-1.98,1.02,1007.31
3.11,0.39,-0.54,0.62,0.05,-1.26,-0.11,1007.31
3.185,0.38,-0.54,0.55,0.05,-1.26,-0.11,1007.31
3.224,0.56,-0.61,0.48,0.38,-2.51,-0.43,1007.42
3.251,0.56,-0.61,0.48,-1.41,-2.23,-1.82,1007.47
3.303,0.89,-0.66,0.27,-1.41,-2.23,-1.82,1007.47
3.319,0.89,-0.66,0.27,-0.67,-0.80,-2.02,1007.45
3.386,0.98,-0.66,0.35,-0.67,-0.80,-2.02,1007.45
3.389,0.98,-0.66,0.35,-1.66,1.65,-1.40,1007.51
3.45,0.92,-0.54,0.34,0.01,1.97,-1.39,1007.51
3.464,0.92,-0.54,0.34,0.01,1.97,-1.39,1007.45
3.516,0.77,-0.52,0.40,0.01,1.97,-1.39,1007.45
3.558,0.91,-0.42,0.48,-0.64,0.96,-2.62,1007.44
3.616,0.91,-0.42,0.48,0.31,3.49,0.05,1007.44
3.62,0.91,-0.42,0.48,0.31,3.49,0.05,1007.42
3.675,0.69,-0.29,0.59,-0.56,3.19,0.82,1007.45
3.675,0.69,-0.29,0.59,-0.56,3.19,0.82,1007.45
3.753,0.43,-0.47,0.60,-0.56,3.19,0.82,1007.45
3.762,0.38,-0.39,0.67,-1.08,0.91,1.19,1007.43
3.814,0.38,-0.39,0.67,0.92,1.36,1.34,1007.45
3.858,0.33,-0.45,0.67,0.92,1.36,1.34,1007.45
3.884,0.33,-0.45,0.67,-0.86,-0.80,1.78,1007.46
3.932,0.26,-0.53,0.60,-0.86,-0.80,1.78,1007.46
3.959,0.37,-0.62,0.65,-0.50,-2.29,2.16,1007.43
3.977,0.37,-0.62,0.65,-1.79,-1.17,0.52,1007.43
4.045,0.37,-0.62,0.65,-1.79,-1.17,0.52,1007.49
4.065,0.32,-0.63,0.63,0.09,-1.85,1.02,1007.49
4.118,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.49
4.118,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.49
4.118,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.49
4.118,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.49
4.359,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.47
4.359,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.47
4.359,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.47
4.366,0.83,-0.69,0.75,-0.31,-1.59,-0.44,1007.44
4.38,0.68,-0.59,0.43,-1.18,-0.49,-1.85,1007.35
4.427,0.78,-0.53,0.43,-1.18,-0.49,-1.85,1007.35
4.474,0.78,-0.53,0.43,0.15,-0.86,-0.91,1007.52
4.494,0.82,-0.53,0.44,0.15,-0.86,-0.91,1007.52
4.544,0.82,-0.53,0.44,-0.30,-0.03,-0.44,1007.43
4.584,0.88,-0.42,0.48,0.14,1.48,-0.91,1007.35
4.638,0.91,-0.47,0.50,0.14,1.48,-0.91,1007.35
4.666,0.91,-0.47,0.50,-0.07,2.34,-0.84,1007.41
4.694,0.77,-0.35,0.60,-0.07,2.34,-0.84,1007.41
4.742,0.77,-0.35,0.60,0.76,2.54,-0.57,1007.41
4.78,0.84,-0.31,0.71,0.40,3.07,0.67,1007.35
4.797,0.84,-0.31,0.71,0.40,3.07,0.67,1007.45
4.849,0.41,-0.35,0.69,-0.72,1.16,1.51,1007.45
4.894,0.34,-0.37,0.66,-0.72,1.16,1.51,1007.48
4.935,0.34,-0.37,0.66,-0.18,0.33,1.34,1007.48
4.964,0.26,-0.38,0.70,-0.18,0.33,1.34,1007.39
5.018,0.26,-0.38,0.70,-0.46,-1.66,2.43,1007.39
5.033,0.33,-0.64,0.64,-0.46,-1.66,2.43,1007.48
5.074,0.33,-0.64,0.64,-1.74,-1.83,1.70,1007.35
5.118,0.42,-0.58,0.68,-1.74,-1.83,1.70,1007.35
5.144,0.42,-0.58,0.68,-1.78,-2.15,0.78,1007.45
5.178,0.46,-0.59,0.72,-0.53,-0.79,-0.35,1007.45
5.233,0.46,-0.59,0.72,-0.53,-0.79,-0.35,1007.40
5.246,0.36,-0.60,0.65,0.04,-1.96,-0.78,1007.40
5.284,0.36,-0.60,0.65,0.04,-1.96,-0.78,1007.43
5.32,0.51,-0.62,0.54,-0.81,-0.53,-2.03,1007.43
5.364,0.63,-0.60,0.59,-0.81,-0.53,-2.03,1007.35
5.378,0.63,-0.60,0.59,0.66,0.56,-0.22,1007.35
5.447,0.63,-0.60,0.59,0.66,0.56,-0.22,1007.48
5.45,0.57,-0.69,0.47,-1.41,-0.16,-1.32,1007.48
5.516,0.57,-0.69,0.47,-1.41,-0.16,-1.32,1007.45
5.564,0.63,-0.45,0.47,1.76,-0.82,-1.69,1007.34
5.577,0.74,-0.50,0.45,-0.77,-0.74,-0.74,1007.34
5.633,0.92,-0.47,0.55,-0.77,-0.74,-0.74,1007.34
5.654,0.92,-0.47,0.55,-0.25,1.90,-0.69,1007.49
5.715,0.90,-0.40,0.70,-0.25,1.90,-0.69,1007.49
5.718,0.90,-0.40,0.70,1.03,3.54,-1.09,1007.44
5.778,0.62,-0.33,0.72,1.03,3.54,-1.09,1007.35
5.831,0.46,-0.38,0.75,1.09,3.22,-0.36,1007.35
5.846,0.46,-0.38,0.75,-0.62,1.71,0.80,1007.35
5.915,0.36,-0.39,0.73,-0.62,1.71,0.80,1007.37
5.918,0.36,-0.39,0.73,0.20,0.85,1.36,1007.45
5.965,0.26,-0.45,0.73,0.20,0.85,1.36,1007.45
5.984,0.26,-0.45,0.73,-0.66,-0.57,1.75,1007.30
6.032,0.26,-0.46,0.75,-0.66,-0.57,1.75,1007.30
6.062,0.26,-0.46,0.75,-1.01,-1.20,1.35,1007.39
6.098,0.23,-0.56,0.64,-1.01,-1.20,1.35,1007.39
6.137,0.23,-0.56,0.64,-1.26,-2.40,2.43,1007.39
6.179,0.32,-0.57,0.66,-2.60,-1.46,0.05,1007.39
6.235,0.34,-0.55,0.61,-2.60,-1.46,0.05,1007.40
6.247,0.34,-0.55,0.61,-0.06,-1.89,-0.51,1007.40
6.299,0.48,-0.61,0.59,-0.06,-1.89,-0.51,1007.42
6.334,0.48,-0.61,0.59,-0.86,-1.20,-1.50,1007.42
6.336,0.48,-0.61,0.59,-0.86,-1.20,-1.50,1007.47
6.336,0.48,-0.61,0.59,-0.86,-1.20,-1.50,1007.47
6.336,0.48,-0.61,0.59,-0.86,-1.20,-1.50,1007.47
6.574,0.61,-0.48,0.56,-0.86,-1.20,-1.50,1007.47
6.574,0.61,-0.48,0.56,-0.86,-1.20,-1.50,1007.47
6.574,0.61,-0.48,0.56,-0.86,-1.20,-1.50,1007.47
6.584,0.83,-0.51,0.43,0.21,1.24,-0.81,1007.37
6.614,0.83,-0.51,0.43,0.21,1.24,-0.81,1007.44
6.676,0.93,-0.56,0.58,0.21,1.24,-0.81,1007.44
6.692,0.93,-0.56,0.58,-0.28,2.85,-0.84,1007.36
6.759,0.80,-0.55,0.58,1.40,3.98,0.69,1007.36
6.778,0.36,-0.56,0.56,1.40,3.98,0.69,1007.32
6.781,0.36,-0.56,0.56,0.07,0.96,0.79,1007.32
6.854,0.36,-0.56,0.56,0.07,0.96,0.79,1007.43
6.894,0.34,-0.50,0.59,0.42,0.02,0.95,1007.39
6.936,0.35,-0.52,0.60,-0.58,-0.86,2.09,1007.39
6.964,0.35,-0.52,0.60,-0.58,-0.86,2.09,1007.33
6.98,0.36,-0.62,0.60,-1.73,-1.19,0.95,1007.33
7.033,0.37,-0.68,0.58,-1.73,-1.19,0.95,1007.33
7.047,0.37,-0.68,0.58,-1.14,-0.95,0.83,1007.40
7.153,0.34,-0.61,0.50,-1.14,-0.95,0.83,1007.40
7.153,0.34,-0.61,0.50,-1.14,-0.95,0.83,1007.40
7.174,0.61,-0.86,0.34,-0.87,-2.89,-0.87,1007.39
7.19,0.61,-0.86,0.34,-0.17,0.33,-0.00,1007.39
7.25,0.40,-0.61,0.52,-0.17,0.33,-0.00,1007.39
7.256,0.40,-0.61,0.52,0.42,-1.56,-1.51,1007.39
7.327,0.72,-0.67,0.33,0.42,-1.56,-1.51,1007.39
7.374,0.94,-0.72,0.33,-0.08,-2.56,-2.25,1007.37
7.385,0.94,-0.72,0.33,-1.53,0.39,-1.35,1007.46
7.475,0.90,-0.64,0.38,-1.53,0.39,-1.35,1007.46
7.475,0.90,-0.64,0.38,-1.53,0.39,-1.35,1007.46
7.51,0.77,-0.55,0.40,0.58,0.45,-0.80,1007.43
7.56,0.77,-0.55,0.40,0.58,0.45,-0.80,1007.45
7.577,0.81,-0.56,0.40,0.25,0.58,-0.51,1007.45
7.602,0.81,-0.56,0.40,0.25,0.58,-0.51,1007.37
7.665,0.88,-0.56,0.56,0.25,0.58,-0.51,1007.37
7.672,0.88,-0.56,0.56,0.44,3.20,0.15,1007.52
7.741,0.67,-0.46,0.52,0.44,3.20,0.15,1007.52
7.775,0.49,-0.48,0.61,1.76,3.84,-0.04,1007.37
7.805,0.49,-0.48,0.61,0.07,1.85,0.73,1007.47
7.862,0.29,-0.47,0.57,0.07,1.85,0.73,1007.47
7.881,0.29,-0.47,0.57,0.42,0.50,1.49,1007.44
7.913,0.23,-0.52,0.60,-0.50,-0.82,2.50,1007.44
7.964,0.23,-0.52,0.60,-0.50,-0.82,2.50,1007.42
7.99,0.28,-0.69,0.58,-1.53,-2.12,2.20,1007.42
8.014,0.28,-0.69,0.58,-1.53,-2.12,2.20,1007.32
8.07,0.27,-0.59,0.59,-1.53,-2.12,2.20,1007.32
8.111,0.44,-0.63,0.71,-1.95,-2.49,0.54,1007.39
8.167,0.44,-0.63,0.71,0.04,-0.92,0.10,1007.49
8.182,0.29,-0.49,0.55,0.04,-0.92,0.10,1007.49
8.185,0.29,-0.49,0.55,-0.18,-4.82,-1.57,1007.49
8.262,0.29,-0.49,0.55,-0.18,-4.82,-1.57,1007.41
8.294,0.54,-0.56,0.31,-0.83,-3.46,-2.20,1007.38
8.324,1.03,-0.89,0.26,-3.16,0.35,-1.03,1007.38
8.383,1.03,-0.89,0.26,-3.16,0.35,-1.03,1007.40
8.387,0.91,-0.64,0.29,0.24,1.83,-1.40,1007.40
8.451,0.91,-0.64,0.29,0.24,1.83,-1.40,1007.39
8.454,0.80,-0.46,0.33,1.19,1.50,-2.90,1007.39
8.504,0.80,-0.46,0.33,1.19,1.50,-2.90,1007.42
8.55,0.80,-0.46,0.33,0.00,1.39,-3.49,1007.42
8.586,0.83,-0.40,0.37,-0.60,1.30,-1.50,1007.42
8.586,0.83,-0.40,0.37,-0.60,1.30,-1.50,1007.42
8.586,0.83,-0.40,0.37,-0.60,1.30,-1.50,1007.42
8.586,0.83,-0.40,0.37,-0.60,1.30,-1.50,1007.42
8.586,0.83,-0.40,0.37,-0.60,1.30,-1.50,1007.42
8.586,0.83,-0.40,0.37,-0.60,1.30,-1.50,1007.42
8.968,0.83,-0.40,0.37,0.36,1.24,-0.69,1007.42
8.968,0.83,-0.40,0.37,0.36,1.24,-0.69,1007.42
8.968,0.83,-0.40,0.37,0.36,1.24,-0.69,1007.42
8.968,0.83,-0.40,0.37,0.36,1.24,-0.69,1007.42
8.968,0.83,-0.40,0.37,0.36,1.24,-0.69,1007.42
8.99,0.29,-0.19,0.71,-1.82,0.99,1.73,1007.30
9.002,0.22,-0.36,0.77,-1.45,-0.37,1.98,1007.42
9.066,0.22,-0.36,0.77,-0.97,-3.52,3.91,1007.42
9.11,0.09,-0.50,0.61,-2.33,-2.10,0.70,1007.45
9.158,0.31,-0.60,0.80,-2.33,-2.10,0.70,1007.42
9.177,0.31,-0.60,0.80,-0.38,-0.79,0.44,1007.42
9.205,0.36,-0.62,0.71,-0.38,-0.79,0.44,1007.46
9.205,0.36,-0.62,0.71,-0.38,-0.79,0.44,1007.46
9.306,0.36,-0.62,0.71,-0.57,-1.76,-0.26,1007.46
9.32,0.76,-0.95,0.03,0.27,-4.28,0.60,1007.40
9.373,0.76,-0.95,0.03,0.27,-4.28,0.60,1007.49
9.384,0.42,-0.72,0.44,-3.20,-1.43,-1.98,1007.49
9.414,0.42,-0.72,0.44,-3.20,-1.43,-1.98,1007.38
9.47,0.57,-0.63,0.26,1.27,-2.75,-1.32,1007.38
9.511,0.57,-0.63,0.26,-2.83,-0.22,-1.48,1007.46
9.554,0.96,-0.79,0.26,-2.83,-0.22,-1.48,1007.36
9.585,0.86,-0.56,0.31,-0.28,1.65,-1.07,1007.36
9.647,0.86,-0.56,0.31,-0.28,1.65,-1.07,1007.31
9.651,0.83,-0.45,0.35,0.92,1.46,-3.13,1007.31
9.694,0.83,-0.45,0.35,0.92,1.46,-3.13,1007.43
9.729,0.86,-0.53,0.33,0.18,1.71,-1.67,1007.43
9.764,0.86,-0.53,0.33,0.18,1.71,-1.67,1007.44
9.808,0.86,-0.53,0.33,-0.94,0.18,-1.23,1007.44
9.834,0.86,-0.36,0.41,-0.94,0.18,-1.23,1007.42
9.899,0.86,-0.36,0.41,0.44,2.10,-0.89,1007.42
9.906,0.99,-0.36,0.44,0.44,2.10,-0.89,1007.43
9.933,0.75,-0.14,0.58,0.13,5.14,0.08,1007.43
9.992,0.75,-0.14,0.58,0.13,5.14,0.08,1007.42
9.997,0.44,-0.31,0.73,0.48,2.61,2.14,1007.42
10.096,0.44,-0.31,0.73,-1.00,1.21,1.77,1007.42
10.101,0.37,-0.25,0.75,-1.00,1.21,1.77,1007.45
10.123,0.23,-0.32,0.70,-0.91,-0.20,1.75,1007.35
10.202,0.23,-0.32,0.70,-1.13,-2.22,2.42,1007.35
10.209,0.13,-0.43,0.63,-1.13,-2.22,2.42,1007.33
10.209,0.13,-0.43,0.63,-1.13,-2.22,2.42,1007.33
10.29,0.13,-0.43,0.63,-1.39,-2.23,1.68,1007.33
10.322,0.23,-0.64,0.64,-2.18,-2.13,0.61,1007.38
10.386,0.28,-0.63,0.59,-0.20,-1.80,-0.18,1007.40
10.4,0.31,-0.60,0.58,-0.20,-1.80,-0.18,1007.41
10.4,0.31,-0.60,0.58,-0.20,-1.80,-0.18,1007.41
10.479,0.31,-0.60,0.58,-0.24,-3.88,-1.24,1007.41
10.507,0.54,-0.54,0.35,-0.24,-3.88,-1.24,1007.50
10.534,0.83,-0.68,0.23,-1.14,-3.08,-1.97,1007.52
10.581,0.83,-0.68,0.23,-2.89,0.72,-0.65,1007.52
10.607,0.99,-0.79,0.26,-2.89,0.72,-0.65,1007.44
10.664,0.99,-0.79,0.26,0.73,1.54,-1.81,1007.44
10.682,0.86,-0.57,0.33,0.73,1.54,-1.81,1007.45
10.721,0.79,-0.55,0.34,0.87,1.56,-1.83,1007.45
10.788,0.79,-0.55,0.34,-0.37,0.40,-2.37,1007.44
10.814,0.90,-0.42,0.38,-0.37,0.40,-2.37,1007.40
10.844,0.90,-0.42,0.38,0.65,1.30,-0.50,1007.40
10.897,0.96,-0.48,0.37,0.65,1.30,-0.50,1007.40
10.897,0.96,-0.48,0.37,0.65,1.30,-0.50,1007.40
10.897,0.96,-0.48,0.37,0.65,1.30,-0.50,1007.40
10.897,0.96,-0.48,0.37,0.65,1.30,-0.50,1007.40
11.131,0.96,-0.48,0.37,0.65,1.30,-0.50,1007.37
11.131,0.96,-0.48,0.37,0.65,1.30,-0.50,1007.37
11.131,0.96,-0.48,0.37,0.65,1.30,-0.50,1007.37
11.137,0.69,-0.37,0.64,0.89,4.29,0.59,1007.37
11.164,0.28,-0.40,0.72,0.14,0.57,1.49,1007.39
11.202,0.22,-0.44,0.69,-1.06,-0.98,1.65,1007.39
11.234,0.22,-0.44,0.69,-1.06,-0.98,1.65,1007.35
11.269,0.24,-0.66,0.58,-1.12,-3.23,3.14,1007.35
11.329,0.39,-0.60,0.63,-2.40,-2.09,0.57,1007.40
11.329,0.39,-0.60,0.63,-2.40,-2.09,0.57,1007.40
11.398,0.39,-0.60,0.63,-2.40,-2.09,0.57,1007.39
11.462,0.43,-0.63,0.60,-0.71,-4.15,-1.43,1007.39
11.465,0.33,-0.52,0.48,-0.71,-4.15,-1.43,1007.44
11.51,0.33,-0.52,0.48,-0.51,-4.06,-1.75,1007.44
11.53,0.94,-0.78,0.14,-0.51,-4.06,-1.75,1007.47
11.6,0.94,-0.78,0.14,-3.55,0.74,-0.68,1007.47
11.613,1.10,-0.90,0.26,-3.55,0.74,-0.68,1007.36
11.666,1.10,-0.90,0.26,0.14,1.42,-1.10,1007.36
11.71,0.86,-0.67,0.27,1.14,1.67,-2.18,1007.40
11.73,0.80,-0.57,0.34,1.14,1.67,-2.18,1007.40
11.732,0.80,-0.57,0.34,1.14,1.67,-2.18,1007.47
11.803,0.80,-0.57,0.34,-0.40,0.74,-3.09,1007.47
11.863,0.88,-0.44,0.40,0.97,1.59,-0.73,1007.37
11.866,0.94,-0.50,0.34,0.97,1.59,-0.73,1007.51
11.91,0.94,-0.50,0.34,-0.82,3.69,-0.26,1007.51
11.934,0.95,-0.36,0.56,-0.82,3.69,-0.26,1007.38
12.007,0.95,-0.36,0.56,1.66,4.48,0.89,1007.38
12.011,0.53,-0.32,0.62,1.66,4.48,0.89,1007.37
12.043,0.53,-0.32,0.62,-1.47,1.42,1.10,1007.37
12.11,0.42,-0.36,0.68,0.49,1.24,1.42,1007.39
12.13,0.38,-0.34,0.72,0.49,1.24,1.42,1007.39
12.147,0.38,-0.34,0.72,0.49,1.24,1.42,1007.49
12.215,0.27,-0.43,0.68,-0.87,-0.13,1.57,1007.46
12.244,0.27,-0.43,0.68,-0.83,-2.24,2.75,1007.46
12.285,0.17,-0.45,0.66,-0.83,-2.24,2.75,1007.46
12.33,0.32,-0.62,0.69,-1.41,-2.16,1.47,1007.43
12.354,0.32,-0.62,0.69,-1.41,-2.16,1.47,1007.40
12.404,0.32,-0.62,0.69,-1.42,-1.37,0.44,1007.40
12.424,0.35,-0.63,0.61,-1.42,-1.37,0.44,1007.30
12.482,0.36,-0.67,0.55,-0.37,-1.60,-0.11,1007.30
12.482,0.36,-0.67,0.55,-0.37,-1.60,-0.11,1007.30
12.543,0.36,-0.67,0.55,-0.40,-3.85,-1.50,1007.47
12.564,0.53,-0.53,0.44,-0.40,-3.85,-1.50,1007.36
12.623,0.53,-0.53,0.44,-1.14,-2.58,-1.73,1007.36
12.65,0.99,-0.77,0.25,-2.58,0.99,-1.05,1007.43
12.669,0.97,-0.69,0.32,-2.58,0.99,-1.05,1007.43
12.726,0.88,-0.58,0.34,0.81,1.60,-1.55,1007.47
12.799,0.88,-0.58,0.34,0.81,1.60,-1.55,1007.47
12.801,0.88,-0.58,0.34,0.77,1.13,-1.66,1007.47
12.844,0.73,-0.54,0.35,-0.51,-0.01,-1.16,1007.47
12.904,0.86,-0.49,0.37,-0.51,-0.01,-1.16,1007.44
12.921,0.86,-0.49,0.37,0.34,1.34,-1.65,1007.44
12.925,0.94,-0.42,0.46,0.34,1.34,-1.65,1007.45
13.001,0.94,-0.42,0.46,1.28,4.71,-0.59,1007.45
13.006,1.02,-0.31,0.70,1.28,4.71,-0.59,1007.32
13.054,1.02,-0.31,0.70,0.60,4.29,0.33,1007.47
13.097,0.60,-0.26,0.53,0.60,4.29,0.33,1007.47
13.137,0.60,-0.26,0.53,-0.39,1.65,1.10,1007.34
13.137,0.60,-0.26,0.53,-0.39,1.65,1.10,1007.34
13.137,0.60,-0.26,0.53,-0.39,1.65,1.10,1007.34
13.137,0.60,-0.26,0.53,-0.39,1.65,1.10,1007.34
13.137,0.60,-0.26,0.53,-0.39,1.65,1.10,1007.34
13.441,0.36,-0.23,0.67,-0.39,1.65,1.10,1007.34
13.441,0.36,-0.23,0.67,-0.39,1.65,1.10,1007.34
13.441,0.36,-0.23,0.67,-0.39,1.65,1.10,1007.34
13.441,0.36,-0.23,0.67,-0.39,1.65,1.10,1007.34
13.469,0.57,-0.68,0.64,-2.33,-2.14,0.10,1007.37
13.519,0.57,-0.68,0.64,-0.96,-1.38,-1.06,1007.33
13.547,0.34,-0.51,0.55,-0.96,-1.38,-1.06,1007.39
13.577,0.34,-0.51,0.55,0.36,-3.65,-1.46,1007.39
13.627,0.59,-0.51,0.43,0.36,-3.65,-1.46,1007.39
13.644,0.59,-0.51,0.43,-2.04,-1.53,-2.20,1007.40
13.685,0.95,-0.72,0.36,-2.04,-1.53,-2.20,1007.37
13.722,0.95,-0.72,0.36,-1.52,0.90,-1.10,1007.37
13.754,0.95,-0.64,0.38,-1.52,0.90,-1.10,1007.33
13.777,0.95,-0.64,0.38,0.68,1.32,-1.34,1007.33
13.844,0.83,-0.58,0.36,0.45,0.46,-1.48,1007.32
13.87,0.88,-0.46,0.39,0.45,0.46,-1.48,1007.32
13.933,0.88,-0.46,0.39,0.45,0.46,-1.48,1007.44
13.938,0.98,-0.48,0.39,-0.32,1.47,-0.91,1007.44
13.964,0.98,-0.48,0.39,-0.32,1.47,-0.91,1007.41
14.019,0.96,-0.42,0.57,0.90,2.62,-1.05,1007.41
14.054,0.96,-0.42,0.57,0.31,3.58,1.12,1007.45
14.088,0.55,-0.32,0.53,0.31,3.58,1.12,1007.45
14.117,0.55,-0.32,0.53,-0.41,1.91,1.75,1007.30
14.178,0.39,-0.31,0.57,-0.41,1.91,1.75,1007.38
14.196,0.36,-0.31,0.67,-0.44,0.81,1.61,1007.38
14.245,0.36,-0.31,0.67,-0.34,-0.20,1.65,1007.40
14.263,0.42,-0.43,0.67,-0.34,-0.20,1.65,1007.40
14.321,0.42,-0.43,0.67,-1.03,-0.55,1.10,1007.40
14.329,0.34,-0.42,0.73,-1.03,-0.55,1.10,1007.34
14.429,0.34,-0.42,0.73,-0.14,-0.27,0.78,1007.34
14.429,0.34,-0.42,0.73,-0.14,-0.27,0.78,1007.34
14.466,0.37,-0.45,0.79,-0.24,0.08,-0.11,1007.36
