time,x,y,z,gx,gy,gz,barometer
0.363,0.23,-0.42,0.85,0.01,0.01,-0.00,1007.53
0.363,0.23,-0.42,0.85,0.01,0.01,-0.00,1007.53
0.426,0.23,-0.42,0.85,0.01,0.01,-0.00,1007.53
0.426,0.23,-0.42,0.85,0.01,0.01,-0.00,1007.53
0.426,0.23,-0.42,0.85,0.01,0.01,-0.00,1007.53
0.431,0.23,-0.42,0.84,-0.00,-0.02,-0.01,1007.53
0.431,0.23,-0.42,0.84,-0.00,-0.02,-0.01,1007.53
0.459,0.23,-0.42,0.84,-0.00,-0.02,-0.01,1007.44
0.459,0.23,-0.42,0.84,-0.00,-0.02,-0.01,1007.44
0.459,0.23,-0.42,0.84,-0.00,-0.02,-0.01,1007.44
0.459,0.23,-0.42,0.84,-0.00,-0.02,-0.01,1007.44
0.459,0.23,-0.42,0.84,-0.00,-0.02,-0.01,1007.44
0.539,0.23,-0.42,0.84,-0.00,-0.02,-0.01,1007.44
0.539,0.23,-0.42,0.84,-0.00,-0.02,-0.01,1007.44
0.539,0.23,-0.42,0.84,-0.00,-0.02,-0.01,1007.44
0.539,0.23,-0.42,0.84,-0.00,-0.02,-0.01,1007.44
0.544,0.23,-0.42,0.84,0.02,-0.03,0.00,1007.44
0.566,0.24,-0.41,0.83,0.02,-0.03,0.00,1007.44
0.566,0.24,-0.41,0.83,0.02,-0.03,0.00,1007.44
0.57,0.24,-0.41,0.83,0.03,-0.01,-0.02,1007.44
0.57,0.24,-0.41,0.83,0.03,-0.01,-0.02,1007.44
0.57,0.24,-0.41,0.83,0.03,-0.01,-0.02,1007.44
0.641,0.24,-0.41,0.83,0.03,-0.01,-0.02,1007.36
0.641,0.24,-0.41,0.83,0.03,-0.01,-0.02,1007.36
0.641,0.24,-0.41,0.83,0.03,-0.01,-0.02,1007.36
0.641,0.24,-0.41,0.83,0.03,-0.01,-0.02,1007.36
0.645,0.23,-0.41,0.84,-0.02,-0.01,-0.01,1007.36
0.669,0.23,-0.41,0.84,-0.02,-0.01,-0.01,1007.25
0.669,0.23,-0.41,0.84,-0.02,-0.01,-0.01,1007.25
0.669,0.23,-0.41,0.84,-0.02,-0.01,-0.01,1007.25
0.669,0.23,-0.41,0.84,-0.02,-0.01,-0.01,1007.25
0.669,0.23,-0.41,0.84,-0.02,-0.01,-0.01,1007.25
0.748,0.24,-0.42,0.84,-0.02,-0.01,-0.01,1007.25
0.748,0.24,-0.42,0.84,-0.02,-0.01,-0.01,1007.25
0.748,0.24,-0.42,0.84,-0.02,-0.01,-0.01,1007.25
0.748,0.24,-0.42,0.84,-0.02,-0.01,-0.01,1007.25
0.757,0.23,-0.42,0.84,0.01,-0.00,-0.01,1007.37
0.775,0.23,-0.42,0.84,0.01,0.01,0.00,1007.37
0.775,0.23,-0.42,0.84,0.01,0.01,0.00,1007.37
0.775,0.23,-0.42,0.84,0.01,0.01,0.00,1007.37
0.775,0.23,-0.42,0.84,0.01,0.01,0.00,1007.37
0.775,0.23,-0.42,0.84,0.01,0.01,0.00,1007.37
0.854,0.23,-0.42,0.84,0.01,0.01,0.00,1007.44
0.854,0.23,-0.42,0.84,0.01,0.01,0.00,1007.44
0.854,0.23,-0.42,0.84,0.01,0.01,0.00,1007.44
0.854,0.23,-0.42,0.84,0.01,0.01,0.00,1007.44
0.861,0.23,-0.42,0.84,0.01,0.00,-0.01,1007.44
0.861,0.23,-0.42,0.84,0.01,0.00,-0.01,1007.44
0.89,0.23,-0.42,0.84,0.01,0.00,-0.01,1007.46
0.894,0.22,-0.42,0.85,0.01,0.00,-0.01,1007.46
0.897,0.22,-0.42,0.85,0.04,-0.01,0.01,1007.46
0.897,0.22,-0.42,0.85,0.04,-0.01,0.01,1007.46
0.95,0.22,-0.42,0.85,0.04,-0.01,0.01,1007.45
0.95,0.22,-0.42,0.85,0.04,-0.01,0.01,1007.45
0.95,0.22,-0.42,0.85,0.04,-0.01,0.01,1007.45
0.95,0.22,-0.42,0.85,0.04,-0.01,0.01,1007.45
0.965,0.17,-0.43,0.88,0.02,0.16,0.06,1007.45
0.965,0.17,-0.43,0.88,0.02,0.16,0.06,1007.45
0.965,0.17,-0.43,0.88,0.02,0.16,0.06,1007.45
1.019,0.17,-0.43,0.88,0.02,0.16,0.06,1007.33
1.019,0.17,-0.43,0.88,0.02,0.16,0.06,1007.33
1.019,0.17,-0.43,0.88,0.02,0.16,0.06,1007.33
1.03,0.16,-0.46,0.89,-0.02,0.20,0.13,1007.33
1.03,0.16,-0.46,0.89,-0.02,0.20,0.13,1007.33
1.03,0.16,-0.46,0.89,-0.02,0.20,0.13,1007.33
1.03,0.16,-0.46,0.89,-0.02,0.20,0.13,1007.33
1.03,0.16,-0.46,0.89,-0.02,0.20,0.13,1007.33
1.128,0.17,-0.48,0.91,-0.02,0.20,0.13,1007.33
1.128,0.17,-0.48,0.91,-0.02,0.20,0.13,1007.33
1.128,0.17,-0.48,0.91,-0.02,0.20,0.13,1007.33
1.128,0.17,-0.48,0.91,-0.02,0.20,0.13,1007.33
1.128,0.17,-0.48,0.91,-0.02,0.20,0.13,1007.33
1.134,0.17,-0.48,0.91,-0.09,0.24,0.16,1007.46
1.134,0.17,-0.48,0.91,-0.09,0.24,0.16,1007.46
1.157,0.14,-0.44,0.85,-0.09,0.24,0.16,1007.46
1.164,0.14,-0.44,0.85,-0.02,0.34,0.21,1007.33
1.164,0.14,-0.44,0.85,-0.02,0.34,0.21,1007.33
1.164,0.14,-0.44,0.85,-0.02,0.34,0.21,1007.33
1.164,0.14,-0.44,0.85,-0.02,0.34,0.21,1007.33
1.234,0.16,-0.48,0.84,-0.02,0.34,0.21,1007.33
1.234,0.16,-0.48,0.84,-0.02,0.34,0.21,1007.33
1.234,0.16,-0.48,0.84,-0.02,0.34,0.21,1007.33
1.238,0.16,-0.48,0.84,-0.01,0.33,0.33,1007.58
1.238,0.16,-0.48,0.84,-0.01,0.33,0.33,1007.58
1.238,0.16,-0.48,0.84,-0.01,0.33,0.33,1007.58
1.238,0.16,-0.48,0.84,-0.01,0.33,0.33,1007.58
1.312,0.20,-0.50,0.85,-0.01,0.33,0.33,1007.58
1.312,0.20,-0.50,0.85,-0.01,0.33,0.33,1007.58
1.312,0.20,-0.50,0.85,-0.01,0.33,0.33,1007.58
1.312,0.20,-0.50,0.85,-0.01,0.33,0.33,1007.58
1.318,0.20,-0.50,0.85,-0.02,0.15,0.23,1007.43
1.318,0.20,-0.50,0.85,-0.02,0.15,0.23,1007.43
1.355,0.19,-0.45,0.87,-0.02,0.15,0.23,1007.43
1.355,0.19,-0.45,0.87,-0.02,0.15,0.23,1007.43
1.363,0.19,-0.45,0.87,-0.10,0.16,0.06,1007.43
1.363,0.19,-0.45,0.87,-0.10,0.16,0.06,1007.43
1.363,0.19,-0.45,0.87,-0.10,0.16,0.06,1007.43
1.363,0.19,-0.45,0.87,-0.10,0.16,0.06,1007.43
1.435,0.19,-0.45,0.87,-0.10,0.16,0.06,1007.46
1.435,0.19,-0.45,0.87,-0.10,0.16,0.06,1007.46
1.435,0.19,-0.45,0.87,-0.10,0.16,0.06,1007.46
1.439,0.14,-0.40,0.84,-0.18,0.02,0.08,1007.46
1.44,0.14,-0.40,0.84,-0.18,0.02,0.08,1007.37
1.44,0.14,-0.40,0.84,-0.18,0.02,0.08,1007.37
1.44,0.14,-0.40,0.84,-0.18,0.02,0.08,1007.37
1.511,0.14,-0.39,0.84,-0.18,0.02,0.08,1007.37
1.511,0.14,-0.39,0.84,-0.18,0.02,0.08,1007.37
1.511,0.14,-0.39,0.84,-0.18,0.02,0.08,1007.37
1.511,0.14,-0.39,0.84,-0.18,0.02,0.08,1007.37
1.511,0.14,-0.39,0.84,-0.18,0.02,0.08,1007.37
1.536,0.14,-0.39,0.84,0.05,0.04,0.04,1007.37
1.537,0.14,-0.39,0.84,0.05,0.04,0.04,1007.40
1.555,0.10,-0.38,0.81,0.05,0.04,0.04,1007.40
1.563,0.10,-0.38,0.81,0.16,0.00,0.08,1007.40
1.563,0.10,-0.38,0.81,0.16,0.00,0.08,1007.40
1.6,0.10,-0.38,0.81,0.16,0.00,0.08,1007.43
1.6,0.10,-0.38,0.81,0.16,0.00,0.08,1007.43
1.6,0.10,-0.38,0.81,0.16,0.00,0.08,1007.43
1.622,0.08,-0.46,0.80,0.16,0.00,0.08,1007.43
1.622,0.08,-0.46,0.80,0.16,0.00,0.08,1007.43
1.622,0.08,-0.46,0.80,0.16,0.00,0.08,1007.43
1.622,0.08,-0.46,0.80,0.16,0.00,0.08,1007.43
1.622,0.08,-0.46,0.80,0.16,0.00,0.08,1007.43
1.622,0.08,-0.46,0.80,0.16,0.00,0.08,1007.43
1.622,0.08,-0.46,0.80,0.16,0.00,0.08,1007.43
1.622,0.08,-0.46,0.80,0.16,0.00,0.08,1007.43
1.759,0.08,-0.46,0.80,0.07,-0.12,0.32,1007.43
1.759,0.08,-0.46,0.80,0.07,-0.12,0.32,1007.43
1.759,0.08,-0.46,0.80,0.07,-0.12,0.32,1007.43
1.759,0.08,-0.46,0.80,0.07,-0.12,0.32,1007.43
1.759,0.08,-0.46,0.80,0.07,-0.12,0.32,1007.43
1.759,0.08,-0.46,0.80,0.07,-0.12,0.32,1007.43
1.764,0.08,-0.50,0.84,0.12,0.07,0.21,1007.45
1.765,0.08,-0.50,0.84,-0.14,-0.03,0.28,1007.45
1.765,0.08,-0.50,0.84,-0.14,-0.03,0.28,1007.45
1.823,0.08,-0.50,0.84,-0.14,-0.03,0.28,1007.43
1.823,0.08,-0.50,0.84,-0.14,-0.03,0.28,1007.43
1.823,0.08,-0.50,0.84,-0.14,-0.03,0.28,1007.43
1.825,0.10,-0.45,0.86,-0.14,-0.03,0.28,1007.43
1.83,0.10,-0.45,0.86,-0.21,-0.03,0.20,1007.43
1.859,0.10,-0.45,0.86,-0.21,-0.03,0.20,1007.31
1.859,0.10,-0.45,0.86,-0.21,-0.03,0.20,1007.31
1.859,0.10,-0.45,0.86,-0.21,-0.03,0.20,1007.31
1.859,0.10,-0.45,0.86,-0.21,-0.03,0.20,1007.31
1.859,0.10,-0.45,0.86,-0.21,-0.03,0.20,1007.31
1.926,0.13,-0.46,0.89,-0.21,-0.03,0.20,1007.31
1.926,0.13,-0.46,0.89,-0.21,-0.03,0.20,1007.31
1.926,0.13,-0.46,0.89,-0.21,-0.03,0.20,1007.31
1.931,0.13,-0.46,0.89,-0.02,0.02,0.01,1007.31
1.937,0.13,-0.46,0.89,-0.02,0.02,0.01,1007.44
1.96,0.14,-0.47,0.89,-0.02,0.02,0.01,1007.44
1.96,0.14,-0.47,0.89,-0.02,0.02,0.01,1007.44
1.986,0.14,-0.47,0.89,0.01,-0.06,-0.14,1007.44
1.986,0.14,-0.47,0.89,0.01,-0.06,-0.14,1007.44
1.999,0.14,-0.47,0.89,0.01,-0.06,-0.14,1007.40
1.999,0.14,-0.47,0.89,0.01,-0.06,-0.14,1007.40
1.999,0.14,-0.47,0.89,0.01,-0.06,-0.14,1007.40
2.037,0.08,-0.43,0.84,0.01,-0.06,-0.14,1007.40
2.037,0.08,-0.43,0.84,0.01,-0.06,-0.14,1007.40
2.039,0.08,-0.43,0.84,-0.05,0.03,-0.19,1007.40
2.069,0.08,-0.43,0.84,-0.05,0.03,-0.19,1007.31
2.069,0.08,-0.43,0.84,-0.05,0.03,-0.19,1007.31
2.069,0.08,-0.43,0.84,-0.05,0.03,-0.19,1007.31
2.069,0.08,-0.43,0.84,-0.05,0.03,-0.19,1007.31
2.114,0.05,-0.40,0.83,-0.05,0.03,-0.19,1007.31
2.114,0.05,-0.40,0.83,-0.05,0.03,-0.19,1007.31
2.116,0.05,-0.40,0.83,-0.14,0.08,-0.23,1007.31
2.139,0.05,-0.40,0.83,-0.14,0.08,-0.23,1007.42
2.139,0.05,-0.40,0.83,-0.14,0.08,-0.23,1007.42
2.164,0.06,-0.40,0.84,-0.14,0.08,-0.23,1007.42
2.164,0.06,-0.40,0.84,-0.14,0.08,-0.23,1007.42
2.167,0.06,-0.40,0.84,0.07,0.20,-0.27,1007.42
2.167,0.06,-0.40,0.84,0.07,0.20,-0.27,1007.42
2.167,0.06,-0.40,0.84,0.07,0.20,-0.27,1007.42
2.167,0.06,-0.40,0.84,0.07,0.20,-0.27,1007.42
2.251,0.06,-0.40,0.84,0.07,0.20,-0.27,1007.39
2.251,0.06,-0.40,0.84,0.07,0.20,-0.27,1007.39
2.251,0.06,-0.40,0.84,0.07,0.20,-0.27,1007.39
2.251,0.06,-0.40,0.84,0.07,0.20,-0.27,1007.39
2.257,0.08,-0.46,0.82,0.21,0.09,-0.25,1007.39
2.257,0.08,-0.46,0.82,0.21,0.09,-0.25,1007.39
2.286,0.08,-0.46,0.82,0.21,0.09,-0.25,1007.36
2.291,0.09,-0.57,0.78,0.21,0.09,-0.25,1007.36
2.291,0.09,-0.57,0.78,0.21,0.09,-0.25,1007.36
2.315,0.09,-0.57,0.78,0.10,-0.09,-0.04,1007.36
2.315,0.09,-0.57,0.78,0.10,-0.09,-0.04,1007.36
2.315,0.09,-0.57,0.78,0.10,-0.09,-0.04,1007.36
2.315,0.09,-0.57,0.78,0.10,-0.09,-0.04,1007.36
2.388,0.09,-0.57,0.78,0.10,-0.09,-0.04,1007.38
2.388,0.09,-0.57,0.78,0.10,-0.09,-0.04,1007.38
2.388,0.09,-0.57,0.78,0.10,-0.09,-0.04,1007.38
2.388,0.09,-0.57,0.78,0.10,-0.09,-0.04,1007.38
2.391,0.09,-0.56,0.79,-0.28,-0.43,0.15,1007.38
2.391,0.09,-0.56,0.79,-0.28,-0.43,0.15,1007.38
2.419,0.09,-0.56,0.79,-0.28,-0.43,0.15,1007.39
2.419,0.09,-0.56,0.79,-0.28,-0.43,0.15,1007.39
2.419,0.09,-0.56,0.79,-0.28,-0.43,0.15,1007.39
2.467,0.13,-0.56,0.83,-0.28,-0.43,0.15,1007.39
2.467,0.13,-0.56,0.83,-0.28,-0.43,0.15,1007.39
2.467,0.13,-0.56,0.83,-0.28,-0.43,0.15,1007.39
2.469,0.13,-0.56,0.83,-0.61,-0.31,0.05,1007.39
2.489,0.13,-0.56,0.83,-0.61,-0.31,0.05,1007.36
2.496,0.12,-0.52,0.90,-0.18,-0.05,0.08,1007.36
2.496,0.12,-0.52,0.90,-0.18,-0.05,0.08,1007.36
2.496,0.12,-0.52,0.90,-0.18,-0.05,0.08,1007.36
2.557,0.10,-0.49,0.92,-0.18,-0.05,0.08,1007.36
2.557,0.10,-0.49,0.92,-0.18,-0.05,0.08,1007.36
2.557,0.10,-0.49,0.92,-0.18,-0.05,0.08,1007.36
2.563,0.10,-0.49,0.92,-0.01,0.25,0.35,1007.37
2.563,0.10,-0.49,0.92,-0.01,0.25,0.35,1007.37
2.563,0.10,-0.49,0.92,-0.01,0.25,0.35,1007.37
2.563,0.10,-0.49,0.92,-0.01,0.25,0.35,1007.37
2.563,0.10,-0.49,0.92,-0.01,0.25,0.35,1007.37
2.66,0.13,-0.43,0.96,-0.01,0.25,0.35,1007.37
2.66,0.13,-0.43,0.96,-0.01,0.25,0.35,1007.37
2.66,0.13,-0.43,0.96,-0.01,0.25,0.35,1007.37
2.66,0.13,-0.43,0.96,-0.01,0.25,0.35,1007.37
2.66,0.13,-0.43,0.96,-0.01,0.25,0.35,1007.37
2.666,0.13,-0.43,0.96,-0.08,0.39,-0.29,1007.35
2.666,0.13,-0.43,0.96,-0.08,0.39,-0.29,1007.35
2.666,0.13,-0.43,0.96,-0.08,0.39,-0.29,1007.35
2.666,0.13,-0.43,0.96,-0.08,0.39,-0.29,1007.35
2.741,0.06,-0.38,0.89,-0.08,0.39,-0.29,1007.35
2.741,0.06,-0.38,0.89,-0.08,0.39,-0.29,1007.35
2.741,0.06,-0.38,0.89,-0.08,0.39,-0.29,1007.35
2.741,0.06,-0.38,0.89,-0.08,0.39,-0.29,1007.35
2.745,0.06,-0.38,0.89,0.31,0.49,-0.81,1007.45
2.764,-0.01,-0.37,0.71,0.31,0.49,-0.81,1007.45
2.769,-0.01,-0.37,0.71,0.81,0.03,-1.19,1007.41
2.769,-0.01,-0.37,0.71,0.81,0.03,-1.19,1007.41
2.769,-0.01,-0.37,0.71,0.81,0.03,-1.19,1007.41
2.769,-0.01,-0.37,0.71,0.81,0.03,-1.19,1007.41
2.838,-0.03,-0.38,0.62,0.81,0.03,-1.19,1007.41
2.838,-0.03,-0.38,0.62,0.81,0.03,-1.19,1007.41
2.838,-0.03,-0.38,0.62,0.81,0.03,-1.19,1007.41
2.844,-0.03,-0.38,0.62,0.84,-1.80,-1.58,1007.50
2.844,-0.03,-0.38,0.62,0.84,-1.80,-1.58,1007.50
2.844,-0.03,-0.38,0.62,0.84,-1.80,-1.58,1007.50
2.844,-0.03,-0.38,0.62,0.84,-1.80,-1.58,1007.50
2.844,-0.03,-0.38,0.62,0.84,-1.80,-1.58,1007.50
2.941,0.25,-0.52,0.59,0.84,-1.80,-1.58,1007.50
2.941,0.25,-0.52,0.59,0.84,-1.80,-1.58,1007.50
2.941,0.25,-0.52,0.59,0.84,-1.80,-1.58,1007.50
2.941,0.25,-0.52,0.59,0.84,-1.80,-1.58,1007.50
2.941,0.25,-0.52,0.59,0.84,-1.80,-1.58,1007.50
2.948,0.25,-0.52,0.59,0.66,-3.31,-0.64,1007.44
2.948,0.25,-0.52,0.59,0.66,-3.31,-0.64,1007.44
2.974,0.58,-0.57,0.67,0.66,-3.31,-0.64,1007.44
2.981,0.58,-0.57,0.67,-0.20,-3.74,0.71,1007.52
2.981,0.58,-0.57,0.67,-0.20,-3.74,0.71,1007.52
2.981,0.58,-0.57,0.67,-0.20,-3.74,0.71,1007.52
2.981,0.58,-0.57,0.67,-0.20,-3.74,0.71,1007.52
2.981,0.58,-0.57,0.67,-0.20,-3.74,0.71,1007.52
3.082,0.73,-0.68,0.65,-0.20,-3.74,0.71,1007.52
3.082,0.73,-0.68,0.65,-0.20,-3.74,0.71,1007.52
3.082,0.73,-0.68,0.65,-0.20,-3.74,0.71,1007.52
3.082,0.73,-0.68,0.65,-0.20,-3.74,0.71,1007.52
3.082,0.73,-0.68,0.65,-0.20,-3.74,0.71,1007.52
3.086,0.73,-0.68,0.65,-0.61,-1.63,1.10,1007.52
3.093,0.81,-0.72,0.69,-0.61,-1.63,1.10,1007.45
3.116,0.81,-0.72,0.69,-1.21,-0.28,1.39,1007.45
3.12,0.81,-0.72,0.69,-1.21,-0.28,1.39,1007.36
3.12,0.81,-0.72,0.69,-1.21,-0.28,1.39,1007.36
3.12,0.81,-0.72,0.69,-1.21,-0.28,1.39,1007.36
3.17,0.63,-0.80,0.82,-1.21,-0.28,1.39,1007.36
3.17,0.63,-0.80,0.82,-1.21,-0.28,1.39,1007.36
3.17,0.63,-0.80,0.82,-1.21,-0.28,1.39,1007.36
3.189,0.63,-0.80,0.82,-1.15,1.38,1.96,1007.36
3.19,0.63,-0.80,0.82,-1.15,1.38,1.96,1007.50
3.19,0.63,-0.80,0.82,-1.15,1.38,1.96,1007.50
3.19,0.63,-0.80,0.82,-1.15,1.38,1.96,1007.50
3.19,0.63,-0.80,0.82,-1.15,1.38,1.96,1007.50
3.259,0.58,-0.64,0.66,-1.15,1.38,1.96,1007.50
3.259,0.58,-0.64,0.66,-1.15,1.38,1.96,1007.50
3.259,0.58,-0.64,0.66,-1.15,1.38,1.96,1007.50
3.264,0.58,-0.64,0.66,-0.16,2.32,1.40,1007.39
3.264,0.58,-0.64,0.66,-0.16,2.32,1.40,1007.39
3.291,0.37,-0.63,0.73,-0.16,2.32,1.40,1007.39
3.296,0.37,-0.63,0.73,-0.55,0.65,0.77,1007.39
3.296,0.37,-0.63,0.73,-0.55,0.65,0.77,1007.39
3.296,0.37,-0.63,0.73,-0.55,0.65,0.77,1007.39
3.36,0.37,-0.63,0.73,-0.55,0.65,0.77,1007.37
3.36,0.37,-0.63,0.73,-0.55,0.65,0.77,1007.37
3.36,0.37,-0.63,0.73,-0.55,0.65,0.77,1007.37
3.36,0.37,-0.63,0.73,-0.55,0.65,0.77,1007.37
3.365,0.28,-0.65,0.77,0.72,1.05,0.04,1007.37
3.365,0.28,-0.65,0.77,0.72,1.05,0.04,1007.37
3.399,0.28,-0.65,0.77,0.72,1.05,0.04,1007.48
3.399,0.28,-0.65,0.77,0.72,1.05,0.04,1007.48
3.399,0.28,-0.65,0.77,0.72,1.05,0.04,1007.48
3.399,0.28,-0.65,0.77,0.72,1.05,0.04,1007.48
3.399,0.28,-0.65,0.77,0.72,1.05,0.04,1007.48
3.476,0.15,-0.57,0.70,0.72,1.05,0.04,1007.48
3.476,0.15,-0.57,0.70,0.72,1.05,0.04,1007.48
3.476,0.15,-0.57,0.70,0.72,1.05,0.04,1007.48
3.476,0.15,-0.57,0.70,0.72,1.05,0.04,1007.48
3.483,0.15,-0.57,0.70,0.73,1.08,-0.44,1007.53
3.509,0.12,-0.54,0.64,0.73,1.08,-0.44,1007.53
3.509,0.12,-0.54,0.64,0.73,1.08,-0.44,1007.53
3.512,0.12,-0.54,0.64,1.40,0.80,-0.39,1007.53
3.512,0.12,-0.54,0.64,1.40,0.80,-0.39,1007.53
3.512,0.12,-0.54,0.64,1.40,0.80,-0.39,1007.53
3.582,0.12,-0.54,0.64,1.40,0.80,-0.39,1007.49
3.582,0.12,-0.54,0.64,1.40,0.80,-0.39,1007.49
3.582,0.12,-0.54,0.64,1.40,0.80,-0.39,1007.49
3.582,0.12,-0.54,0.64,1.40,0.80,-0.39,1007.49
3.585,0.17,-0.45,0.72,0.86,1.14,-1.75,1007.49
3.585,0.17,-0.45,0.72,0.86,1.14,-1.75,1007.49
3.631,0.17,-0.45,0.72,0.86,1.14,-1.75,1007.37
3.631,0.17,-0.45,0.72,0.86,1.14,-1.75,1007.37
3.632,0.04,-0.43,0.61,0.86,1.14,-1.75,1007.37
3.634,0.04,-0.43,0.61,1.46,-0.98,-2.38,1007.37
3.634,0.04,-0.43,0.61,1.46,-0.98,-2.38,1007.37
3.634,0.04,-0.43,0.61,1.46,-0.98,-2.38,1007.37
3.706,0.04,-0.43,0.61,1.46,-0.98,-2.38,1007.45
3.706,0.04,-0.43,0.61,1.46,-0.98,-2.38,1007.45
3.706,0.04,-0.43,0.61,1.46,-0.98,-2.38,1007.45
3.706,0.04,-0.43,0.61,1.46,-0.98,-2.38,1007.45
3.71,0.33,-0.42,0.95,2.35,-0.31,0.65,1007.45
3.71,0.33,-0.42,0.95,2.35,-0.31,0.65,1007.45
3.749,0.33,-0.42,0.95,2.35,-0.31,0.65,1007.46
3.749,0.33,-0.42,0.95,2.35,-0.31,0.65,1007.46
3.767,0.24,-0.65,0.70,2.35,-0.31,0.65,1007.46
3.77,0.24,-0.65,0.70,-0.90,-1.21,-0.17,1007.46
3.77,0.24,-0.65,0.70,-0.90,-1.21,-0.17,1007.46
3.77,0.24,-0.65,0.70,-0.90,-1.21,-0.17,1007.46
3.77,0.24,-0.65,0.70,-0.90,-1.21,-0.17,1007.46
3.77,0.24,-0.65,0.70,-0.90,-1.21,-0.17,1007.46
3.856,0.24,-0.65,0.70,-0.90,-1.21,-0.17,1007.47
3.856,0.24,-0.65,0.70,-0.90,-1.21,-0.17,1007.47
3.856,0.24,-0.65,0.70,-0.90,-1.21,-0.17,1007.47
3.856,0.24,-0.65,0.70,-0.90,-1.21,-0.17,1007.47
3.861,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.47
3.861,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.47
3.89,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.45
3.89,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.45
3.89,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.45
3.89,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.45
3.89,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.45
3.89,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.45
3.89,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.45
3.89,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.45
3.89,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.45
3.89,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.45
3.89,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.45
3.89,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.45
3.89,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.45
3.89,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.45
3.89,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.45
3.89,0.32,-0.32,0.82,1.34,-1.21,-1.79,1007.45
4.206,0.40,-0.39,0.77,1.34,-1.21,-1.79,1007.45
4.206,0.40,-0.39,0.77,1.34,-1.21,-1.79,1007.45
4.206,0.40,-0.39,0.77,1.34,-1.21,-1.79,1007.45
4.206,0.40,-0.39,0.77,1.34,-1.21,-1.79,1007.45
4.206,0.40,-0.39,0.77,1.34,-1.21,-1.79,1007.45
4.206,0.40,-0.39,0.77,1.34,-1.21,-1.79,1007.45
4.206,0.40,-0.39,0.77,1.34,-1.21,-1.79,1007.45
4.206,0.40,-0.39,0.77,1.34,-1.21,-1.79,1007.45
